   locus        mean         std         KLD
    1034   17.681718   17.324156    0.060995
    1035   21.188578   21.647940    0.017262
    1036   21.240392   20.520953    0.017713
    1037   20.425265   20.030793    0.023975
    1038   18.512790   18.270471    0.047252
    1039   22.799492   22.666978    0.006402
    1040   18.664350   19.027342    0.045297
    1041   23.205142   22.923417    0.004772
    1042   22.432480   22.199578    0.008375
    1043   19.227903   18.943800    0.037371
    1044   21.704454   20.954229    0.014306
    1045   21.762953   21.486079    0.012568
    1046   21.239915   20.280305    0.018875
    1047   21.307101   19.732027    0.022798
    1048   21.472925   22.236378    0.016072
    1049   84.526178   34.320933    1.648999
    1050   22.796602   22.215445    0.007208
    1051   26.566295   26.089681    0.001142
    1052   23.087927   23.340117    0.005221
    1053   18.086663   18.623239    0.054798
    1054   29.725201   24.184867    0.057775
    1055   30.624900   24.867211    0.063949
    1056   24.146930   23.188119    0.003657
    1057   25.445609   23.103288    0.011038
    1058   20.430906   19.655608    0.025298
    1059   22.343229   22.762132    0.009192
    1060   19.738970   19.334634    0.031380
    1061   24.369796   24.374953    0.001150
    1062   20.803751   20.712453    0.019959
    1063   23.265513   23.596846    0.004611
    1064   18.683240   18.235334    0.045271
    1065   20.486690   19.341933    0.026936
    1066   24.246544   24.784708    0.002040
    1067   19.858263   19.370510    0.030256
    1068   21.223863   20.839595    0.016787
    1069   16.978644   16.901243    0.073583
    1070   24.042710   24.437560    0.002225
    1071   22.306219   21.682942    0.009950
    1072   21.187665   21.341438    0.016729
    1073   21.598778   21.926195    0.013815
    1074   32.732590   29.930271    0.042621
    1075   21.075192   21.282329    0.017711
    1076   21.680930   20.285667    0.018297
    1077   23.516173   22.695017    0.005002
    1078   17.130052   17.836196    0.072791
    1079   16.769989   16.942328    0.077902
    1080   19.241568   19.408658    0.037016
    1081   24.507440   24.521485    0.000899
    1082   21.807400   20.492673    0.016766
    1083   23.220076   23.046371    0.004595
    1084   18.262407   18.106759    0.050953
    1085   25.105867   25.579887    0.000635
    1086   22.116828   21.837760    0.010271
    1087   24.785470   24.276072    0.001030
    1088   30.999330   30.419388    0.020180
    1089   19.474864   19.578907    0.034024
    1090   24.081442   24.314656    0.001901
    1091   37.076406   29.672669    0.131121
    1092   75.439602   33.409704    1.332030
    1093   19.515482   19.161694    0.033912
    1094   78.982109   33.833238    1.453314
    1095   24.321081   24.689670    0.001545
    1096   22.771954   21.420047    0.011054
    1097   19.227860   19.308907    0.037117
    1098   18.294052   17.986869    0.050728
    1099   19.027420   18.682037    0.040157
    1100   17.844163   18.057686    0.057864
    1101   37.234250   29.989564    0.130325
    1102   23.501809   24.097113    0.004311
    1103   22.913724   22.754114    0.005889
    1104   18.734719   18.596904    0.043862
    1105   22.371855   21.260859    0.011762
    1106   23.032274   22.996054    0.005306
    1107   23.324485   23.556185    0.004250
    1108   23.591594   21.812311    0.010560
    1109   24.668810   25.276181    0.001431
    1110   22.080808   21.788628    0.010513
    1111   22.933488   22.889441    0.005743
    1112   22.452692   22.277942    0.008205
    1113   22.990534   22.508553    0.006048
    1114   19.261373   19.210618    0.036670
    1115  114.606392   39.165277    2.675860
    1116   18.413376   17.922395    0.049445
    1117   21.390933   20.473528    0.017433
    1118   23.465340   22.822978    0.004570
    1119   22.223537   21.507640    0.010763
    1120   27.591229   28.193586    0.003567
    1121   24.303363   23.110673    0.004394
    1122   23.098750   23.098256    0.005020
    1123   47.490228   28.877521    0.451431
    1124   23.052957   23.658676    0.006108
    1125   19.982663   19.604680    0.028558
    1126   23.721041   23.389540    0.003016
    1127   20.694832   20.122580    0.021909
    1128   25.208235   23.966213    0.003242
    1129   18.007165   17.455889    0.056163
    1130   22.512088   20.814248    0.015191
    1131   23.957447   23.356513    0.002901
    1132   23.803237   23.310871    0.003070
    1133   21.633267   22.154749    0.014021
    1134   22.597794   22.244462    0.007672
    1135   90.420126   36.756746    1.811014
    1136   23.538426   20.855531    0.020314
    1137   23.750541   23.452882    0.002877
    1138   20.794105   20.528033    0.020230
    1139   23.251512   22.998428    0.004552
    1140   19.854235   19.950605    0.029558
    1141   19.250649   18.764540    0.037619
    1142   22.209335   21.164126    0.012372
    1143   23.339146   21.353563    0.013473
    1144   48.559557   28.401096    0.498936
    1145   25.576448   24.695119    0.001530
    1146   31.514265   30.862314    0.023939
    1147   57.107041   28.934795    0.781625
    1148   22.395369   23.312943    0.010610
    1149   38.032489   29.173301    0.162557
    1150   22.338818   20.900203    0.014134
    1151   22.173180   21.270718    0.011864
    1152   20.499436   20.203887    0.023038
    1153   47.318377   29.365336    0.434097
    1154   28.044056   24.677188    0.023207
    1155   23.034595   22.854363    0.005370
    1156   25.578053   22.391150    0.020298
    1157   19.706475   19.339089    0.031664
    1158   23.188050   23.041841    0.004703
    1159   23.543811   22.789144    0.004659
    1160   36.287565   32.363459    0.084235
    1161   21.057783   20.830917    0.017877
    1162   23.595829   22.324695    0.006917
    1163   23.289384   23.238713    0.004260
    1164   23.173558   22.930102    0.004852
    1165   18.391825   18.419365    0.048863
    1166   18.679328   18.946332    0.044856
    1167   18.428242   18.198098    0.048504
    1168   24.016343   23.722689    0.002131
    1169   23.189095   20.993372    0.016319
    1170   23.071114   23.197008    0.005176
    1171   24.206837   23.269493    0.003421
    1172   19.839799   19.642037    0.029815
    1173   24.282131   23.596306    0.002352
    1174   22.140289   21.554214    0.010826
    1175   19.046541   20.532252    0.047292
    1176   22.661530   21.659697    0.009558
    1177   22.233036   20.058805    0.021825
    1178   18.738877   18.684820    0.043745
    1179   18.132589   17.839493    0.053254
    1180   23.590238   23.226515    0.003486
    1181   28.337219   26.251310    0.012468
    1182   24.598334   24.374968    0.000855
    1183   23.372212   22.695583    0.005021
    1184   81.809822   33.146883    1.577346
    1185   22.508950   23.152459    0.008883
    1186   22.790667   21.740251    0.009145
    1187   22.042015   21.833310    0.010645
    1188   23.782835   22.359802    0.007216
    1189   21.568750   21.200195    0.014106
    1190   20.823749   20.745986    0.019773
    1191   25.480606   23.198958    0.010436
    1192   28.419205   28.187596    0.005838
    1193   38.486163   27.483248    0.206342
    1194   19.358105   18.549424    0.037687
    1195   22.534989   21.179949    0.012369
    1196   24.608230   22.333059    0.011858
    1197   18.782514   18.842587    0.043129
    1198   25.285433   23.881458    0.004054
    1199   94.176390   35.909498    1.974048
    1200   22.808979   22.105338    0.007539
    1201   19.911506   19.248932    0.030311
    1202   21.587910   20.907770    0.014872
    1203   89.656136   36.025074    1.799878
    1204   22.031874   21.036624    0.013230
    1205   32.017456   27.979605    0.048024
    1206   73.710543   35.387380    1.219631
    1207   20.589641   19.995485    0.022980
    1208   21.541314   21.332362    0.014052
    1209   23.375702   22.670702    0.005100
    1210   26.557321   23.605393    0.016838
    1211   17.745565   17.622242    0.059424
    1212   19.558571   19.045282    0.033855
    1213   21.206357   21.165459    0.016513
    1214   61.006035   35.962099    0.751664
    1215   24.875146   22.483575    0.012417
    1216   23.667536   23.032050    0.003859
    1217   21.870164   22.046288    0.011725
    1218   16.547620   16.564482    0.082420
    1219   21.952977   22.106685    0.011163
    1220   23.923897   22.807525    0.004995
    1221   21.365988   21.027178    0.015572
    1222   18.151385   17.874752    0.052915
    1223   21.940358   21.529031    0.011630
    1224   59.403608   28.990179    0.862525
    1225   43.234443   33.838515    0.228182
    1226   21.745204   20.874283    0.014553
    1227   20.214578   20.240709    0.025631
    1228   21.057182   20.567370    0.018430
    1229   21.872598   21.230642    0.012732
    1230   19.606254   20.295599    0.033997
    1231   22.276218   20.885645    0.014167
    1232   22.767413   21.323523    0.011724
    1233   19.807875   19.501833    0.030356
    1234   24.104096   23.012247    0.004374
    1235   19.121389   18.880175    0.038686
    1236   23.902115   23.999228    0.002264
    1237   50.238343   30.516997    0.503353
    1238   21.449765   21.922115    0.015241
    1239   22.265475   22.201911    0.009191
    1240   69.798148   30.800928    1.192247
    1241   25.293576   24.303722    0.002037
    1242   22.754589   23.018266    0.006751
    1243   18.429385   17.652326    0.050583
    1244   21.501180   20.803243    0.015585
    1245   67.570805   30.349917    1.122489
    1246   18.520409   18.755163    0.047130
    1247   20.740721   20.554985    0.020606
    1248   18.418592   18.084657    0.048873
    1249   24.702342   21.963707    0.016635
    1250   17.629362   17.806868    0.061522
    1251   36.118586   26.696917    0.158274
    1252   22.931377   22.908186    0.005749
    1253   22.684551   22.247466    0.007395
    1254   23.296902   22.158685    0.007310
    1255   24.120397   24.646704    0.002303
    1256   22.048248   20.951539    0.013690
    1257   20.969306   19.246791    0.027248
    1258   20.882020   19.977075    0.021664
    1259   38.837548   27.678145    0.212146
    1260   21.526941   20.411015    0.017513
    1261   20.220898   20.915968    0.027090
    1262   42.366112   28.889169    0.289345
    1263   23.464226   23.141789    0.003852
    1264   23.765566   23.853931    0.002651
    1265   19.878519   18.003760    0.040830
    1266   25.798641   22.175326    0.025893
    1267   22.261087   22.612490    0.009531
    1268   24.650160   24.334032    0.000882
    1269   20.694360   20.174369    0.021741
    1270   22.518690   22.192031    0.008042
    1271   18.985425   18.313359    0.041918
    1272   20.418654   20.044870    0.023992
    1273   21.860160   22.132645    0.011909
    1274   22.970513   23.044356    0.005587
    1275   22.627395   22.442240    0.007293
    1276   28.838923   26.831011    0.013789
    1277   23.614863   23.064889    0.003797
    1278   22.746750   22.295190    0.007119
    1279   24.282025   23.982544    0.001520
    1280   17.021461   17.988228    0.076865
    1281   22.866971   20.761898    0.017069
    1282   22.784381   22.347760    0.006902
    1283   20.224315   20.766136    0.026457
    1284   22.419735   22.248155    0.008382
    1285   19.783360   19.822186    0.030337
    1286   20.908168   21.022784    0.019051
    1287   21.644694   21.121127    0.013938
    1288   21.269343   21.047626    0.016143
    1289   24.061203   24.086520    0.001829
    1290   22.887562   22.272001    0.006878
    1291   16.480870   16.532777    0.083864
    1292   19.249968   19.928947    0.038416
    1293   22.749598   21.300186    0.011858
    1294   24.392698   23.200891    0.004191
    1295   22.146291   22.237826    0.009912
    1296   19.765918   19.767440    0.030531
    1297   22.615052   22.546680    0.007282
    1298   65.046595   30.341843    1.029917
    1299   23.537336   23.514908    0.003359
    1300   22.713138   22.431733    0.006974
    1301   47.318729   36.632710    0.302724
    1302   22.404450   22.936360    0.009123
    1303   90.178346   36.501959    1.808007
    1304   30.216628   24.785792    0.057323
    1305   23.706451   23.560230    0.002859
    1306   19.819808   18.923385    0.032557
    1307   16.357336   15.761118    0.088257
    1308   24.103307   24.135887    0.001728
    1309   19.141865   19.083526    0.038225
    1310   18.657881   18.620010    0.044904
    1311   26.208983   26.484821    0.000446
    1312   72.483707   31.257825    1.279314
    1313   27.315066   26.839150    0.002599
    1314   24.385655   23.879876    0.001671
    1315   22.795760   22.280727    0.007033
    1316   21.992661   21.436953    0.011664
    1317   16.831107   16.564954    0.076836
    1318   17.871413   17.585661    0.057543
    1319   22.063143   21.172271    0.012503
    1320   20.142526   19.726409    0.026929
    1321   17.684911   17.335618    0.060915
    1322   22.205543   22.249285    0.009539
    1323   22.524846   21.384929    0.011051
    1324   17.671854   17.073986    0.062118
    1325   17.385366   17.092982    0.066148
    1326   20.689188   20.655134    0.020981
    1327   24.878824   24.123266    0.001566
    1328   26.326400   23.699267    0.013393
    1329   21.689049   20.032974    0.020442
    1330   21.666184   20.739565    0.015396
    1331   22.540202   22.491318    0.007665
    1332   23.316097   23.847706    0.004826
    1333   29.099542   27.819305    0.011195
    1334   23.402760   23.209494    0.003917
    1335   28.975879   24.357906    0.041516
    1336   22.534860   22.756443    0.007815
    1337   22.419963   22.521458    0.008335
    1338   23.996921   24.065021    0.002001
    1339   23.529132   22.457716    0.006064
    1340   18.546938   17.710506    0.049152
    1341   18.406946   17.336505    0.053006
    1342   18.304591   17.966564    0.050640
    1343   23.214627   23.493055    0.004734
    1344   22.408152   22.398496    0.008373
    1345   22.953324   23.114221    0.005715
    1346   22.565627   22.320192    0.007677
    1347   19.867835   19.622485    0.029568
    1348   18.274750   17.504532    0.052961
    1349   22.814940   22.981567    0.006357
    1350   24.460692   23.927835    0.001589
    1351   18.270615   18.149278    0.050788
    1352   21.363247   21.134122    0.015417
    1353   18.513243   18.738379    0.047220
    1354   20.343957   18.688010    0.032914
    1355   22.517007   21.789397    0.009127
    1356   20.302197   20.838647    0.025633
    1357   25.206864   24.532035    0.001027
    1358   19.230319   19.051757    0.037171
    1359   31.687469   27.487940    0.047675
    1360   28.458273   24.465737    0.031706
    1361   78.777058   33.835259    1.445594
    1362   22.865063   23.257334    0.006434
    1363   33.411430   26.113518    0.102510
    1364   19.509564   20.241636    0.035381
    1365   30.215098   24.229670    0.066640
    1366   20.950065   20.914836    0.018650
    1367   20.441939   20.858826    0.023873
    1368   18.387902   18.677540    0.049243
    1369   23.584100   22.726258    0.004907
    1370   64.186865   29.920354    1.010182
    1371   23.040883   22.781677    0.005427
    1372   31.668607   25.306105    0.078000
    1373   21.350991   20.773985    0.016305
    1374   17.986534   18.457804    0.056186
    1375   21.003721   19.671527    0.023398
    1376   47.956809   31.067644    0.416642
    1377   19.569566   19.959666    0.033354
    1378   19.552344   19.048493    0.033898
    1379   25.693522   25.955757    0.000147
    1380   25.506747   23.836377    0.005561
    1381   22.988842   22.867349    0.005527
    1382   29.286863   25.692767    0.029290
    1383   32.246631   31.248902    0.030283
    1384   22.897104   23.055435    0.005967
    1385   29.920454   26.508328    0.029950
    1386   23.142774   22.788502    0.005136
    1387   17.442827   16.954179    0.065743
    1388   17.294248   16.768789    0.068667
    1389   23.193553   22.919179    0.004809
    1390   20.262193   19.116710    0.029273
    1391   21.939236   20.785355    0.014764
    1392   17.193080   16.886228    0.069798
    1393   20.654247   20.493628    0.021378
    1394   23.833265   23.346229    0.002970
    1395   23.652540   23.612985    0.002983
    1396   19.792913   19.089186    0.031851
    1397   52.923207   35.452674    0.490677
    1398   20.889394   20.811156    0.019192
    1399   43.054068   29.579624    0.295544
    1400   20.792849   20.285174    0.020798
    1401   28.110852   25.222414    0.018366
    1402   22.459721   22.140859    0.008347
    1403   73.451504   32.019109    1.294575
    1404   50.212264   27.977658    0.566244
    1405   21.705318   22.108752    0.013209
    1406   38.181109   28.177142    0.184219
    1407   17.537469   17.630526    0.063060
    1408   20.763105   20.836184    0.020318
    1409   19.438930   17.953120    0.042012
    1410   23.494796   23.851476    0.003804
    1411   63.678338   32.779323    0.916925
    1412   22.931808   23.870536    0.007909
    1413   23.504945   23.057987    0.003932
    1414   24.466906   23.308443    0.003866
    1415   20.829695   19.756082    0.023137
    1416   21.162131   21.046749    0.016904
    1417   63.787744   29.220908    1.015478
    1418   51.401720   38.271609    0.399102
    1419   19.008976   18.943438    0.039999
    1420   26.406090   25.378013    0.002470
    1421   22.908786   22.355253    0.006600
    1422   45.891232   32.051674    0.332789
    1423   16.961056   17.119951    0.074021
    1424   18.864557   20.142610    0.047865
    1425   23.969929   23.899169    0.002070
    1426   21.279098   20.582858    0.017307
    1427   23.454117   22.827169    0.004565
    1428   19.945472   19.131614    0.030657
    1429   23.830249   23.460646    0.002750
    1430   20.258938   19.743107    0.026004
    1431   22.443137   21.227288    0.011976
    1432   41.251868   32.085029    0.200528
    1433   34.570902   27.734039    0.102097
    1434   18.421916   18.061955    0.048891
    1435   22.124891   22.392092    0.010209
    1436   21.787712   21.131675    0.013360
    1437   24.884950   22.953065    0.008197
    1438   23.192751   21.866836    0.008864
    1439   70.841861   35.947288    1.101912
    1440   24.039694   23.860041    0.001952
    1441   23.188107   21.222411    0.013993
    1442   20.073711   19.916705    0.027191
    1443   20.735287   21.540978    0.022503
    1444   30.810926   26.543351    0.043601
    1445   22.755816   22.902039    0.006624
    1446   24.734531   24.075677    0.001466
    1447   19.786141   19.320359    0.031011
    1448   23.480975   23.553429    0.003565
    1449   22.006891   20.290434    0.018652
    1450   23.990643   23.182732    0.003467
    1451   22.481901   22.499518    0.007971
    1452   24.185198   24.030705    0.001587
    1453   21.717173   21.915230    0.012787
    1454   19.422953   18.988428    0.035268
    1455   19.153823   18.367250    0.040232
    1456   20.659232   20.374891    0.021497
    1457   19.083716   19.012877    0.038999
    1458   23.750966   23.115180    0.003597
    1459   23.321673   21.879465    0.009084
    1460   23.061590   23.515408    0.005680
    1461   18.703187   18.483450    0.044421
    1462   25.242480   23.419521    0.006852
    1463   21.486993   21.519591    0.014337
    1464   19.458741   19.990093    0.035149
    1465   19.846017   19.832466    0.029619
    1466   19.698115   19.747315    0.031325
    1467   18.496730   20.653023    0.064665
    1468   19.486396   18.714661    0.035868
    1469   18.438163   18.073487    0.048656
    1470   23.219460   23.356035    0.004573
    1471   23.501312   23.729913    0.003606
    1472   23.036165   22.776033    0.005448
    1473   19.674787   19.704112    0.031593
    1474   17.992113   18.032482    0.055211
    1475   26.631371   27.091493    0.001216
    1476   23.634352   22.043957    0.008908
    1477   23.138226   23.522168    0.005214
    1478   22.645199   21.625137    0.009738
    1479   51.041693   28.346581    0.584787
    1480   21.408033   21.157796    0.015102
    1481   21.640479   21.222805    0.013694
    1482   17.175349   16.832178    0.070240
    1483   22.164611   22.025322    0.009828
    1484   17.260162   17.313602    0.068132
    1485   70.499064   32.184438    1.180749
    1486   30.619671   25.972322    0.047461
    1487   20.470665   19.892206    0.024079
    1488   24.345918   24.294572    0.001201
    1489   28.562486   26.149393    0.015603
    1490   21.305920   22.097029    0.017497
    1491   23.370673   21.766898    0.010054
    1492   42.768100   28.378431    0.312723
    1493   22.701432   22.514256    0.006922
    1494   21.836744   21.737617    0.011888
    1495   23.709326   22.866863    0.004429
    1496   23.713678   24.299569    0.003580
    1497   20.974237   20.398096    0.019409
    1498   26.721264   25.734931    0.002729
    1499   18.878998   18.464860    0.042381
    1500   24.971311   23.266560    0.006327
    1501   20.538700   20.062034    0.023086
    1502   23.761144   23.481702    0.002821
    1503   34.448471   26.646698    0.117359
    1504   24.933952   23.504887    0.004572
    1505   19.268304   18.507311    0.038585
    1506   22.453112   22.338623    0.008158
    1507   22.895732   22.937681    0.005915
    1508   22.497550   22.336286    0.007951
    1509   20.153476   19.489737    0.027663
    1510   24.254039   21.598533    0.017023
    1511   17.066051   17.147144    0.071869
    1512   18.892311   18.440193    0.042314
    1513   22.678966   21.998073    0.008108
    1514   25.044440   23.713713    0.003871
    1515   24.395784   24.488776    0.001119
    1516   18.819308   18.029907    0.044867
    1517   18.084477   17.991970    0.053728
    1518   19.750137   19.076931    0.032210
    1519   23.773543   23.188842    0.003385
    1520   22.130610   22.879740    0.011465
    1521   23.796265   23.398358    0.002899
    1522   23.705042   23.695025    0.002816
    1523   23.845788   23.336554    0.002984
    1524   24.058188   22.577159    0.006743
    1525   22.375011   22.095034    0.008756
    1526   22.052093   21.241852    0.012209
    1527   22.262640   22.182223    0.009214
    1528   21.477914   21.676759    0.014514
    1529   22.723702   22.316549    0.007137
    1530   28.123416   23.558209    0.039314
    1531   30.758065   26.750742    0.040326
    1532   22.838872   23.086952    0.006328
    1533   23.146241   22.983461    0.004885
    1534   23.953029   24.479401    0.002731
    1535   22.750609   22.353123    0.006985
    1536   20.631218   19.163925    0.028077
    1537   28.951547   25.472394    0.026878
    1538   45.559375   29.894790    0.365823
    1539   23.414551   23.424952    0.003788
    1540   21.858962   22.120054    0.011900
    1541   22.076158   21.326965    0.011802
    1542   18.999568   19.252124    0.040342
    1543   20.063921   19.924786    0.027279
    1544   31.251098   26.646097    0.049979
    1545   20.634350   20.124355    0.022272
    1546   17.798738   17.910584    0.058502
    1547   17.331372   16.866459    0.067711
    1548   23.662210   23.469956    0.003033
    1549   18.518997   18.381081    0.047011
    1550   21.808396   21.236249    0.012937
    1551   36.630258   27.280464    0.160226
    1552   54.350642   31.611494    0.616776
    1553   20.415369   20.070557    0.023960
    1554   18.877843   18.629213    0.042001
    1555   24.174847   22.401885    0.008538
    1556   16.404711   16.300644    0.085555
    1557   19.827777   18.437199    0.036204
    1558   23.813253   22.682915    0.005403
    1559   17.281036   17.115669    0.067843
    1560   22.448858   21.589779    0.010037
    1561   21.969342   21.653069    0.011257
    1562   22.497538   22.743999    0.008043
    1563   23.206789   22.712605    0.005159
    1564   22.786393   22.741511    0.006427
    1565   21.336056   20.248130    0.018843
    1566   20.533360   20.130207    0.022939
    1567   23.485166   23.206606    0.003717
    1568   22.508815   21.939650    0.008647
    1569   21.047920   21.010059    0.017817
    1570   36.753475   26.431511    0.180676
    1571   19.943837   19.507747    0.029140
    1572   68.338706   30.384578    1.149879
    1573   22.443220   23.393691    0.010494
    1574   25.273379   23.817989    0.004363
    1575   21.917749   20.749814    0.014999
    1576   19.332031   17.781798    0.044115
    1577   29.318261   26.473878    0.022016
    1578   23.931579   24.459055    0.002792
    1579   18.307346   18.251885    0.050172
    1580   18.786498   19.371633    0.044313
    1581   28.522223   23.952621    0.039917
    1582   22.895442   23.222576    0.006178
    1583   24.363714   21.774944    0.015883
    1584   21.824566   21.857077    0.011947
    1585   22.738346   22.522129    0.006769
    1586   27.746518   26.328289    0.006785
    1587   24.660988   21.931710    0.016638
    1588   21.869780   21.916631    0.011648
    1589   74.826255   33.003783    1.319691
    1590   36.225229   32.520149    0.081897
    1591   17.606196   17.846758    0.062042
    1592   20.777048   20.688952    0.020197
    1593   21.747596   21.543946    0.012579
    1594   22.351227   22.061253    0.008905
    1595   23.161439   22.389019    0.006193
    1596   52.860753   30.555930    0.590862
    1597  103.287494   38.369712    2.261367
    1598   25.490837   24.254600    0.003045
    1599   24.181576   24.553044    0.001851
    1600   22.989509   22.731748    0.005649
    1601   19.515290   19.242550    0.033742
    1602   17.372327   17.544582    0.066156
    1603   21.883721   21.244423    0.012648
    1604   44.413288   28.197362    0.368313
    1605   23.633892   22.718745    0.004973
    1606   17.476031   17.241519    0.064359
    1607   24.720863   24.685932    0.000575
    1608   25.400462   22.887024    0.012777
    1609   23.280484   23.263823    0.004289
    1610   25.182185   25.121896    0.000127
    1611   21.752307   20.694164    0.015493
    1612   20.891982   20.287611    0.020229
    1613   23.225833   24.042527    0.006099
    1614   22.702282   22.030058    0.007960
    1615   23.756468   23.511140    0.002795
    1616   21.935891   22.330526    0.011629
    1617   24.369750   23.513159    0.002742
    1618   28.656240   23.850672    0.043743
    1619   20.393530   20.498570    0.023847
    1620   21.935507   20.203569    0.019306
    1621   47.328790   30.820291    0.401862
    1622   23.897449   23.957404    0.002263
    1623   20.125170   20.032170    0.026592
    1624   21.269572   20.924486    0.016340
    1625   22.074042   21.764184    0.010583
    1626   19.016602   18.916816    0.039916
    1627   22.746053   22.956922    0.006730
    1628   18.948522   18.003913    0.044018
    1629   20.021310   19.312453    0.029294
    1630   25.199553   25.140364    0.000116
    1631   21.199009   21.002140    0.016677
    1632   18.754706   18.614083    0.043580
    1633   57.359881   29.979626    0.762276
    1634   25.112379   25.456216    0.000411
    1635   22.210494   22.778924    0.010353
    1636   22.527598   22.563372    0.007730
    1637   60.745319   29.868941    0.886476
    1638   30.715572   29.029508    0.021731
    1639   20.695886   20.968647    0.021142
    1640   18.592636   17.738572    0.048577
    1641   20.999679   20.196727    0.020107
    1642   21.282897   21.452597    0.015982
    1643   73.882928   31.185748    1.333485
    1644   20.454152   19.942147    0.024018
    1645   23.249577   22.680002    0.005179
    1646   23.360054   22.293015    0.006682
    1647   26.425137   25.786877    0.001288
    1648   18.821161   17.996719    0.045048
    1649   20.123250   19.935232    0.026696
    1650   21.231588   21.423229    0.016413
    1651   34.808861   29.621915    0.081917
    1652   20.973099   20.368399    0.019518
    1653   71.925550   32.572229    1.223316
    1654   21.304735   21.401949    0.015754
    1655   56.712957   29.941054    0.740385
    1656   21.472854   21.300714    0.014520
    1657   18.065152   18.012385    0.054019
    1658   23.302679   22.522813    0.005646
    1659   20.562533   19.868601    0.023633
    1660   20.971836   20.371161    0.019515
    1661   24.216500   23.616059    0.002256
    1662   21.420269   20.123756    0.019579
    1663   18.786044   18.750477    0.043069
    1664   27.827871   24.342072    0.024179
    1665   18.008989   17.108905    0.058155
    1666   22.517941   22.275217    0.007925
    1667   23.860217   24.429242    0.003095
    1668   51.952468   32.172051    0.523338
    1669   22.032030   22.195486    0.010667
    1670   50.575762   30.691576    0.510551
    1671   18.767617   18.880694    0.043374
    1672   23.764972   23.330850    0.003061
    1673   30.682076   27.172248    0.034698
    1674   23.346461   22.579256    0.005429
    1675   39.516413   32.299313    0.154016
    1676   21.210790   20.399524    0.018359
    1677   19.036177   19.061250    0.039620
    1678   32.135227   25.273720    0.088684
    1679   20.166831   19.472291    0.027654
    1680   24.631616   22.402770    0.011351
    1681   35.379204   25.731069    0.158796
    1682   40.903140   27.204411    0.282903
    1683   23.613751   21.917295    0.009800
    1684   21.565336   21.395435    0.013836
    1685   16.857103   16.709421    0.076086
    1686   23.218495   22.148127    0.007276
    1687   18.175151   18.103542    0.052258
    1688   23.416699   23.017850    0.004151
    1689   29.942960   24.334834    0.059446
    1690   22.611663   22.641491    0.007291
    1691   23.410636   22.456179    0.005947
    1692   21.032400   19.642837    0.023601
    1693   18.482300   18.725390    0.047716
    1694   17.865684   17.157643    0.059339
    1695   25.021482   24.408766    0.001009
    1696   31.072203   27.787471    0.034803
    1697   18.907727   19.166976    0.041611
    1698   23.651026   23.375774    0.003157
    1699   17.472134   16.775080    0.066254
    1700   19.914261   19.418590    0.029650
    1701   21.213976   20.813702    0.016903
    1702   18.660099   18.442835    0.045040
    1703   22.910390   23.333885    0.006287
    1704   26.628785   24.777255    0.007093
    1705   20.535948   19.586215    0.025183
    1706   23.592930   22.516078    0.005863
    1707   22.663560   21.694649    0.009384
    1708   24.092164   24.180134    0.001770
    1709   19.524278   19.111919    0.033956
    1710   22.495875   22.045646    0.008409
    1711   19.679195   19.103442    0.032639
    1712   24.296900   23.434405    0.002919
    1713   19.895326   19.462961    0.029671
    1714   22.367603   22.413057    0.008604
    1715   21.567912   22.733024    0.017497
    1716   24.846979   24.409600    0.000811
    1717   23.258293   22.605806    0.005387
    1718   21.440874   20.890222    0.015527
    1719   30.428487   26.330434    0.039752
    1720   25.493000   23.079276    0.011674
    1721   20.124596   21.504992    0.032619
    1722   23.488502   24.137291    0.004514
    1723   28.679048   23.774474    0.045341
    1724   22.063969   21.419943    0.011490
    1725   20.971767   20.792482    0.018552
    1726   34.214751   27.496496    0.097780
    1727   18.684900   19.314854    0.045978
    1728   20.041942   19.759165    0.027710
    1729   26.056763   22.900477    0.019349
    1730   19.358516   18.858654    0.036286
    1731   24.687469   24.660366    0.000620
    1732   59.462371   31.015582    0.810087
    1733   22.225041   21.807656    0.009870
    1734   21.340218   20.183752    0.019248
    1735   23.128059   22.759028    0.005223
    1736   18.305741   17.996995    0.050549
    1737   23.465409   22.377757    0.006382
    1738   19.791477   18.836360    0.033248
    1739   22.154199   22.464847    0.010097
    1740   25.017113   22.018087    0.019020
    1741   19.224253   18.977940    0.037349
    1742   20.069390   20.051590    0.027161
    1743   19.837273   19.354872    0.030477
    1744   20.833951   21.218143    0.020107
    1745   76.016163   33.531399    1.350366
    1746   21.730622   20.923309    0.014364
    1747   20.408247   19.921210    0.024397
    1748   24.601707   23.833752    0.002000
    1749   22.614336   22.272567    0.007566
    1750   20.470278   20.069491    0.023547
    1751   23.587862   22.554072    0.005669
    1752   23.275716   22.892856    0.004653
    1753   17.484264   17.168116    0.064399
    1754   23.849713   23.768111    0.002402
    1755   29.603081   29.048425    0.011677
    1756   53.786741   29.393045    0.652082
    1757   21.153213   20.622826    0.017747
    1758   20.191715   19.859124    0.026213
    1759   21.900542   21.822267    0.011455
    1760   22.761731   22.634272    0.006580
    1761   19.942747   20.666230    0.030239
    1762   21.805972   22.095987    0.012300
    1763   21.656886   21.179799    0.013723
    1764   39.455129   33.781388    0.136260
    1765   32.504984   28.654994    0.049498
    1766   21.631071   20.398243    0.017488
    1767   22.878126   22.967478    0.006012
    1768   21.939880   22.449156    0.011881
    1769   21.111101   22.785609    0.025364
