   locus        mean         std
    1534    0.019310    0.012879
    1535    0.054606    0.022121
    1536    0.136999    0.036102
    1537    0.367744    0.064236
    1538    0.097484    0.041909
    1539    0.020428    0.013071
    1540    0.855476    0.037247
    1541    0.183022    0.040827
    1542    0.137357    0.034917
    1543    0.302109    0.053843
    1544    0.024583    0.017348
    1545    0.087528    0.028201
    1546    0.206511    0.042519
    1547    0.271026    0.045394
    1548    0.018580    0.012718
    1549    0.667294    0.050518
    1550    0.019815    0.012365
    1551    0.269363    0.059406
    1552    0.485205    0.092963
    1553    0.153337    0.037297
    1554    0.242260    0.045776
    1555    0.231779    0.051617
    1556    0.608510    0.052085
    1557    0.417948    0.054076
    1558    0.016898    0.011852
    1559    0.449459    0.053935
    1560    0.097246    0.031496
    1561    0.024996    0.014297
    1562    0.026074    0.014653
    1563    0.020175    0.012676
    1564    0.020688    0.012760
    1565    0.128842    0.035116
    1566    0.120846    0.033117
    1567    0.016337    0.011750
    1568    0.077451    0.027599
    1569    0.140850    0.037085
    1570    0.175414    0.053369
    1571    0.083676    0.027500
    1572    0.023663    0.020808
    1573    0.033625    0.017534
    1574    0.058775    0.024495
    1575    0.234329    0.047170
    1576    0.325989    0.050486
    1577    0.119242    0.038996
    1578    0.018666    0.012341
    1579    0.280236    0.048119
    1580    0.110847    0.031761
    1581    0.302126    0.064229
    1582    0.025425    0.014637
    1583    0.293380    0.052927
    1584    0.090326    0.029120
    1585    0.074655    0.026796
    1586    0.022896    0.015291
    1587    0.139737    0.039750
    1588    0.020122    0.012466
    1589    0.022026    0.019498
    1590    0.055393    0.026957
    1591    0.436559    0.055709
    1592    0.100746    0.030531
    1593    0.020708    0.012952
    1594    0.021004    0.012882
    1595    0.017455    0.012269
    1596    0.493463    0.089206
    1597    0.268505    0.095974
    1598    0.033735    0.018937
    1599    0.019612    0.013206
    1600    0.017256    0.011999
    1601    0.119642    0.032557
    1602    0.484338    0.053465
    1603    0.057939    0.022626
    1604    0.307382    0.070273
    1605    0.016984    0.012333
    1606    0.435227    0.053213
    1607    0.018403    0.012281
    1608    0.351988    0.060072
    1609    0.019508    0.013004
    1610    0.062586    0.025793
    1611    0.237612    0.046959
    1612    0.358200    0.057875
    1613    0.020208    0.012785
    1614    0.020020    0.012356
    1615    0.017231    0.012328
    1616    0.061386    0.024482
    1617    0.019210    0.013096
    1618    0.420485    0.063863
    1619    0.158755    0.036649
    1620    0.316695    0.054807
    1621    0.176967    0.055492
    1622    0.019231    0.012886
    1623    0.172846    0.039497
    1624    0.033247    0.016442
    1625    0.020842    0.012870
    1626    0.110130    0.031258
    1627    0.032481    0.016807
    1628    0.174129    0.039667
    1629    0.192116    0.041230
    1630    0.039629    0.019608
    1631    0.061579    0.023785
    1632    0.358215    0.050956
    1633    0.077989    0.039915
    1634    0.039638    0.018977
    1635    0.019819    0.012374
    1636    0.016891    0.011637
    1637    0.015022    0.016087
    1638    0.065479    0.026671
    1639    0.120781    0.033956
    1640    0.143773    0.035507
    1641    0.033930    0.016603
    1642    0.051342    0.021659
    1643    0.030140    0.024353
    1644    0.044870    0.020071
    1645    0.115042    0.033863
    1646    0.065086    0.025940
    1647    0.154502    0.040176
    1648    0.285533    0.047121
    1649    0.107614    0.030719
    1650    0.065714    0.024482
    1651    0.660323    0.072265
    1652    0.204372    0.042589
    1653    0.126516    0.075104
    1654    0.028491    0.015354
    1655    0.030059    0.023605
    1656    0.020245    0.012743
    1657    0.218214    0.042991
    1658    0.075461    0.026421
    1659    0.067602    0.024458
    1660    0.128672    0.034490
    1661    0.045946    0.020782
    1662    0.304966    0.052954
    1663    0.091447    0.028166
    1664    0.256871    0.053269
    1665    0.162615    0.037123
    1666    0.020200    0.012654
    1667    0.017376    0.012330
    1668    0.544103    0.087220
    1669    0.027776    0.014987
    1670    0.288297    0.073900
    1671    0.401408    0.053552
    1672    0.044478    0.019871
    1673    0.206626    0.050030
    1674    0.020311    0.012324
    1675    0.160777    0.050946
    1676    0.104079    0.030944
    1677    0.143984    0.036006
    1678    0.467539    0.065292
    1679    0.079573    0.026354
    1680    0.389334    0.059947
    1681    0.264336    0.060630
    1682    0.236219    0.060972
    1683    0.180437    0.043567
    1684    0.020541    0.012775
    1685    0.354505    0.050726
    1686    0.020420    0.012687
    1687    0.391167    0.052447
    1688    0.105842    0.032718
    1689    0.153735    0.043586
    1690    0.020367    0.012756
    1691    0.017075    0.012279
    1692    0.093354    0.028372
    1693    0.522836    0.055601
    1694    0.296699    0.049934
    1695    0.019232    0.012959
    1696    0.202420    0.049084
    1697    0.648003    0.053021
    1698    0.016486    0.012022
    1699    0.388973    0.051475
    1700    0.142541    0.036474
    1701    0.196823    0.043538
    1702    0.209183    0.042747
    1703    0.021150    0.012840
    1704    0.086412    0.032262
    1705    0.388656    0.056948
    1706    0.037922    0.018512
    1707    0.343602    0.056740
    1708    0.018848    0.012985
    1709    0.118452    0.033166
    1710    0.017154    0.011935
    1711    0.222346    0.044966
    1712    0.033034    0.018004
    1713    0.058229    0.023153
    1714    0.035138    0.017438
    1715    0.470176    0.065025
    1716    0.018333    0.012633
    1717    0.029912    0.016385
    1718    0.230594    0.046971
    1719    0.168621    0.045195
    1720    0.323981    0.057528
    1721    0.461658    0.068501
    1722    0.047527    0.020105
    1723    0.493977    0.064755
    1724    0.159057    0.040243
    1725    0.080849    0.027322
    1726    0.086056    0.035469
    1727    0.219238    0.043447
    1728    0.354125    0.053691
    1729    0.243091    0.051906
    1730    0.276927    0.047996
    1731    0.019164    0.012288
    1732    0.420095    0.085116
    1733    0.028395    0.015208
    1734    0.160933    0.037984
    1735    0.055566    0.022862
    1736    0.166215    0.037835
    1737    0.198128    0.044311
    1738    0.498961    0.055371
    1739    0.019939    0.012316
    1740    0.510222    0.060607
    1741    0.175504    0.038949
    1742    0.185367    0.041544
    1743    0.443299    0.057904
    1744    0.020253    0.012330
    1745    0.388698    0.090337
    1746    0.075539    0.026641
    1747    0.116851    0.033287
    1748    0.049762    0.022038
    1749    0.016878    0.011614
    1750    0.044389    0.019897
    1751    0.323783    0.058893
    1752    0.027062    0.015090
    1753    0.403418    0.052448
    1754    0.019538    0.012833
    1755    0.079905    0.029459
    1756    0.225888    0.074081
    1757    0.103503    0.031787
    1758    0.163974    0.037954
    1759    0.020886    0.012657
    1760    0.020493    0.012968
    1761    0.111121    0.031149
    1762    0.038778    0.018919
    1763    0.020644    0.012704
    1764    0.102669    0.037811
    1765    0.226643    0.054951
    1766    0.378962    0.054982
    1767    0.020837    0.012905
    1768    0.047534    0.019979
    1769    0.638343    0.065006
    1770    0.020382    0.012167
    1771    0.571256    0.095860
    1772    0.169945    0.042990
    1773    0.154416    0.054805
    1774    0.010300    0.011497
    1775    0.016816    0.011948
    1776    0.060486    0.023262
    1777    0.146564    0.040826
    1778    0.017756    0.012430
    1779    0.216598    0.051694
    1780    0.020473    0.012720
    1781    0.068025    0.025730
    1782    0.174077    0.039522
    1783    0.026517    0.015387
    1784    0.120371    0.032812
    1785    0.462808    0.053908
    1786    0.020429    0.012720
    1787    0.026159    0.014640
    1788    0.143159    0.038523
    1789    0.267087    0.047305
    1790    0.191152    0.041766
    1791    0.020196    0.012874
    1792    0.411097    0.053229
    1793    0.020392    0.012844
    1794    0.026834    0.014968
    1795    0.107340    0.031375
    1796    0.195371    0.046377
    1797    0.432439    0.054246
    1798    0.061026    0.026874
    1799    0.117748    0.031943
    1800    0.078176    0.027631
    1801    0.029438    0.015916
    1802    0.639263    0.091068
    1803    0.017787    0.012356
    1804    0.174011    0.053900
    1805    0.408376    0.051355
    1806    0.560766    0.063046
    1807    0.109258    0.034812
    1808    0.097044    0.032700
    1809    0.055921    0.022882
    1810    0.027411    0.015264
    1811    0.280825    0.048800
    1812    0.087754    0.043840
    1813    0.042679    0.019739
    1814    0.017355    0.012152
    1815    0.018092    0.012840
    1816    0.016778    0.011783
    1817    0.225731    0.043726
    1818    0.021075    0.012840
    1819    0.113124    0.032760
    1820    0.020131    0.012726
    1821    0.143869    0.037417
    1822    0.144315    0.036997
    1823    0.016271    0.011672
    1824    0.126460    0.060654
    1825    0.081671    0.029168
    1826    0.078437    0.026743
    1827    0.094663    0.031591
    1828    0.240201    0.058853
    1829    0.487475    0.056457
    1830    0.016932    0.011676
    1831    0.061590    0.023543
    1832    0.092657    0.028187
    1833    0.376629    0.057126
    1834    0.110963    0.031280
    1835    0.227883    0.045725
    1836    0.020941    0.012979
    1837    0.530872    0.062490
    1838    0.059587    0.024803
    1839    0.192458    0.042046
    1840    0.020601    0.012898
    1841    0.023213    0.019114
    1842    0.430773    0.053127
    1843    0.545999    0.071653
    1844    0.018632    0.013216
    1845    0.299416    0.049776
    1846    0.121917    0.052929
    1847    0.203259    0.041910
    1848    0.254540    0.048933
    1849    0.104616    0.049524
    1850    0.289330    0.052415
    1851    0.169133    0.059143
    1852    0.018332    0.013359
    1853    0.265295    0.048426
    1854    0.017070    0.011889
    1855    0.036698    0.019392
    1856    0.073256    0.026787
    1857    0.025384    0.014571
    1858    0.193288    0.039305
    1859    0.651863    0.076920
    1860    0.320827    0.066968
    1861    0.202190    0.049698
    1862    0.019242    0.012397
    1863    0.634022    0.054089
    1864    0.066427    0.024456
    1865    0.450583    0.053686
    1866    0.291758    0.051260
    1867    0.016573    0.011834
    1868    0.361426    0.090225
    1869    0.570075    0.066899
    1870    0.016840    0.011944
    1871    0.601078    0.078867
    1872    0.021374    0.013318
    1873    0.017534    0.012655
    1874    0.025499    0.014787
    1875    0.054857    0.022081
    1876    0.020003    0.012967
    1877    0.500343    0.070560
    1878    0.020328    0.012668
    1879    0.173437    0.043055
    1880    0.016513    0.011977
    1881    0.100215    0.031554
    1882    0.243173    0.053174
    1883    0.184928    0.041433
    1884    0.120002    0.035242
    1885    0.194752    0.041333
    1886    0.017440    0.012094
    1887    0.194966    0.053857
    1888    0.091381    0.031208
    1889    0.240325    0.045419
    1890    0.314690    0.051033
    1891    0.020635    0.012632
    1892    0.259762    0.046030
    1893    0.202670    0.043193
    1894    0.061226    0.024720
    1895    0.033344    0.016903
    1896    0.124970    0.035627
    1897    0.083336    0.031586
    1898    0.240837    0.043804
    1899    0.197005    0.041316
    1900    0.046681    0.020693
    1901    0.185738    0.068783
    1902    0.018870    0.012834
    1903    0.647494    0.055135
    1904    0.060318    0.023746
    1905    0.071515    0.046260
    1906    0.591530    0.061810
    1907    0.020622    0.013089
    1908    0.062031    0.023863
    1909    0.016521    0.012201
    1910    0.093866    0.031630
    1911    0.129776    0.046899
    1912    0.018729    0.012615
    1913    0.075690    0.040126
    1914    0.318151    0.049644
    1915    0.261517    0.052299
    1916    0.060272    0.023609
    1917    0.107654    0.031996
    1918    0.217731    0.063666
    1919    0.144235    0.038512
    1920    0.020444    0.013055
    1921    0.355345    0.049838
    1922    0.057396    0.025646
    1923    0.058549    0.024353
    1924    0.069457    0.024435
    1925    0.021037    0.013116
    1926    0.024282    0.014716
    1927    0.241050    0.047396
    1928    0.104141    0.031141
    1929    0.033138    0.016978
    1930    0.017485    0.012192
    1931    0.179682    0.040096
    1932    0.017362    0.012080
    1933    0.288810    0.046246
    1934    0.606443    0.055623
    1935    0.122206    0.033483
    1936    0.020760    0.012903
    1937    0.046265    0.020619
    1938    0.064358    0.023812
    1939    0.033344    0.017959
    1940    0.343469    0.085863
    1941    0.019026    0.012812
    1942    0.025376    0.015032
    1943    0.111824    0.032865
    1944    0.020175    0.012602
    1945    0.060910    0.023180
    1946    0.122643    0.048085
    1947    0.016009    0.016465
    1948    0.311985    0.068127
    1949    0.018904    0.012609
    1950    0.069847    0.025493
    1951    0.060730    0.023444
    1952    0.488508    0.058001
    1953    0.498458    0.076541
    1954    0.234958    0.048569
    1955    0.076857    0.026346
    1956    0.029398    0.016124
    1957    0.268307    0.047038
    1958    0.018157    0.013193
    1959    0.430202    0.077617
    1960    0.340542    0.050455
    1961    0.040185    0.019019
    1962    0.060282    0.035417
    1963    0.163316    0.039223
    1964    0.412642    0.061466
    1965    0.016540    0.012009
    1966    0.215693    0.046323
    1967    0.049212    0.021775
    1968    0.252019    0.049660
    1969    0.372360    0.059381
    1970    0.253208    0.061377
    1971    0.478942    0.052541
    1972    0.033463    0.016358
    1973    0.210483    0.044338
    1974    0.112063    0.032677
    1975    0.576747    0.061117
    1976    0.033442    0.016913
    1977    0.273204    0.053721
    1978    0.574710    0.086294
    1979    0.416418    0.063498
    1980    0.301389    0.052768
    1981    0.220131    0.047914
    1982    0.402694    0.052946
    1983    0.149044    0.062059
    1984    0.090414    0.028490
    1985    0.333171    0.050745
    1986    0.275953    0.050098
    1987    0.736505    0.055913
    1988    0.019560    0.013043
    1989    0.171210    0.040670
    1990    0.020689    0.014029
    1991    0.067401    0.024386
    1992    0.045613    0.020424
    1993    0.573924    0.097373
    1994    0.877747    0.060330
    1995    0.059156    0.023626
    1996    0.016831    0.011788
    1997    0.194741    0.079185
    1998    0.020062    0.012798
    1999    0.098842    0.030304
    2000    0.029297    0.016260
    2001    0.066167    0.023857
    2002    0.019176    0.012551
    2003    0.204799    0.041553
    2004    0.021037    0.013500
    2005    0.020526    0.012645
    2006    0.051064    0.021857
    2007    0.074286    0.025837
    2008    0.928129    0.026327
    2009    0.411464    0.052540
    2010    0.266209    0.045848
    2011    0.046625    0.020580
    2012    0.063989    0.024604
    2013    0.101998    0.032413
    2014    0.079142    0.027643
    2015    0.016843    0.012048
    2016    0.272480    0.048551
    2017    0.029633    0.015934
    2018    0.212631    0.043637
    2019    0.133734    0.034685
    2020    0.035072    0.016758
    2021    0.273784    0.049462
    2022    0.321405    0.051989
    2023    0.350054    0.053193
    2024    0.509128    0.061317
    2025    0.192603    0.047128
    2026    0.761570    0.048679
    2027    0.333967    0.052075
    2028    0.016381    0.011889
    2029    0.141893    0.038638
    2030    0.016512    0.012128
    2031    0.016899    0.011759
    2032    0.179714    0.038814
    2033    0.409801    0.097679
    2034    0.611654    0.054553
    2035    0.055983    0.025327
    2036    0.059626    0.024295
    2037    0.089124    0.044406
    2038    0.065309    0.054491
    2039    0.139392    0.038140
    2040    0.015356    0.012807
    2041    0.224364    0.043051
    2042    0.241767    0.044131
    2043    0.028669    0.015266
    2044    0.018467    0.012746
    2045    0.550184    0.079081
    2046    0.036010    0.019470
    2047    0.020403    0.012810
    2048    0.529740    0.059498
    2049    0.175456    0.047850
    2050    0.024926    0.014136
    2051    0.067141    0.024339
    2052    0.184696    0.041079
    2053    0.024758    0.015047
    2054    0.437802    0.051496
    2055    0.374835    0.051065
    2056    0.017338    0.012484
    2057    0.266837    0.052154
    2058    0.330376    0.052831
    2059    0.277403    0.047170
    2060    0.017542    0.012281
    2061    0.366934    0.055501
    2062    0.355123    0.053084
    2063    0.254783    0.050996
    2064    0.237348    0.044398
    2065    0.038577    0.018421
    2066    0.041030    0.018897
    2067    0.019131    0.012613
    2068    0.025996    0.015637
    2069    0.279853    0.051856
    2070    0.572833    0.054168
    2071    0.202069    0.044981
    2072    0.018793    0.012668
    2073    0.360330    0.053245
    2074    0.060437    0.022943
    2075    0.598122    0.053504
    2076    0.207300    0.059845
    2077    0.020545    0.012965
    2078    0.265664    0.047915
    2079    0.056066    0.022284
    2080    0.017111    0.012593
    2081    0.131248    0.035180
    2082    0.016730    0.012269
    2083    0.020309    0.012688
    2084    0.344909    0.050400
    2085    0.019049    0.012621
    2086    0.019099    0.012948
    2087    0.020269    0.012488
    2088    0.551902    0.054036
    2089    0.168502    0.044389
    2090    0.019166    0.012877
    2091    0.046539    0.021272
    2092    0.309032    0.053054
    2093    0.256720    0.079702
    2094    0.576775    0.060075
    2095    0.380942    0.077723
    2096    0.017605    0.012435
    2097    0.469640    0.066854
    2098    0.091991    0.028874
    2099    0.271532    0.047283
    2100    0.226067    0.044491
    2101    0.020527    0.012854
    2102    0.475242    0.060148
    2103    0.181840    0.054819
    2104    0.792982    0.048636
    2105    0.020699    0.012904
    2106    0.245318    0.062947
    2107    0.454653    0.071887
    2108    0.130295    0.047740
    2109    0.096067    0.029975
    2110    0.068603    0.024962
    2111    0.154718    0.037240
    2112    0.361587    0.052173
    2113    0.311503    0.060624
    2114    0.236581    0.046109
    2115    0.065707    0.024116
    2116    0.107759    0.031724
    2117    0.204437    0.058050
    2118    0.536004    0.056219
    2119    0.017051    0.012151
    2120    0.191734    0.039518
    2121    0.350568    0.055340
    2122    0.016533    0.012283
    2123    0.050745    0.021867
    2124    0.115602    0.034026
    2125    0.065392    0.024774
    2126    0.193896    0.057336
    2127    0.020343    0.012897
    2128    0.345256    0.095635
    2129    0.491523    0.067824
    2130    0.292241    0.050604
    2131    0.558443    0.101861
    2132    0.118276    0.033715
    2133    0.138136    0.036168
    2134    0.015772    0.012206
    2135    0.387222    0.065823
    2136    0.079102    0.028818
    2137    0.184204    0.042931
    2138    0.017264    0.011958
    2139    0.427633    0.068420
    2140    0.017129    0.011931
    2141    0.038477    0.018637
    2142    0.060810    0.024481
    2143    0.017171    0.012821
    2144    0.016813    0.012010
    2145    0.081083    0.028288
    2146    0.038836    0.019072
    2147    0.057956    0.024324
    2148    0.130937    0.046972
    2149    0.017690    0.012209
    2150    0.134500    0.035852
    2151    0.019341    0.012897
    2152    0.132450    0.034073
    2153    0.061715    0.025657
    2154    0.019271    0.012677
    2155    0.020262    0.012499
    2156    0.335767    0.050623
    2157    0.126983    0.033681
    2158    0.010068    0.011410
    2159    0.311908    0.050862
    2160    0.063268    0.034948
    2161    0.162025    0.040795
    2162    0.133877    0.034932
    2163    0.446343    0.061312
    2164    0.053783    0.023082
    2165    0.022578    0.019370
    2166    0.075612    0.027747
    2167    0.110485    0.031330
    2168    0.078163    0.026872
    2169    0.145408    0.040823
    2170    0.668965    0.058972
    2171    0.030075    0.017059
    2172    0.068482    0.025676
    2173    0.102487    0.030486
    2174    0.150216    0.036745
    2175    0.502571    0.056087
    2176    0.017856    0.013477
    2177    0.018823    0.012807
    2178    0.071165    0.027327
    2179    0.017221    0.011949
    2180    0.076371    0.026246
    2181    0.076655    0.025801
    2182    0.096283    0.032474
    2183    0.016923    0.012045
    2184    0.079972    0.027022
    2185    0.327696    0.051805
    2186    0.133338    0.038845
    2187    0.020545    0.012993
    2188    0.420770    0.073365
    2189    0.058793    0.022464
    2190    0.016550    0.011740
    2191    0.019152    0.012646
    2192    0.062206    0.023819
    2193    0.131663    0.034325
    2194    0.464193    0.059553
    2195    0.018808    0.012575
    2196    0.274617    0.048941
    2197    0.020288    0.012760
    2198    0.665264    0.053896
    2199    0.019184    0.012952
    2200    0.368062    0.052160
    2201    0.027516    0.015209
    2202    0.233521    0.044133
    2203    0.183428    0.040919
    2204    0.018453    0.012406
    2205    0.020193    0.012684
    2206    0.110493    0.031288
    2207    0.093040    0.028994
    2208    0.036594    0.036172
    2209    0.019948    0.012336
    2210    0.017094    0.011579
    2211    0.049692    0.021307
    2212    0.162909    0.041394
    2213    0.584449    0.056174
    2214    0.020192    0.012374
    2215    0.020527    0.012736
    2216    0.018921    0.012696
    2217    0.009764    0.010505
    2218    0.152184    0.035591
    2219    0.025702    0.014652
    2220    0.020284    0.012829
    2221    0.040819    0.018426
    2222    0.177959    0.040142
    2223    0.096611    0.032102
    2224    0.512247    0.074733
    2225    0.431147    0.052415
    2226    0.506763    0.054218
    2227    0.031148    0.016063
    2228    0.130000    0.036129
    2229    0.018861    0.012716
    2230    0.017119    0.012463
    2231    0.018802    0.012686
    2232    0.230495    0.045775
    2233    0.376570    0.052129
    2234    0.441021    0.053871
    2235    0.053814    0.021187
    2236    0.469516    0.054134
    2237    0.020363    0.012781
    2238    0.040618    0.018974
    2239    0.390956    0.053003
    2240    0.021005    0.013016
    2241    0.385441    0.053677
    2242    0.174400    0.053091
    2243    0.020399    0.013150
    2244    0.162138    0.041829
    2245    0.019480    0.013132
    2246    0.401002    0.051089
    2247    0.026541    0.014669
    2248    0.032087    0.016289
    2249    0.110647    0.031701
    2250    0.391541    0.053564
    2251    0.076236    0.027408
    2252    0.020738    0.012560
    2253    0.122383    0.033324
    2254    0.409125    0.053348
    2255    0.080725    0.039731
    2256    0.019073    0.012747
    2257    0.029526    0.016355
    2258    0.128687    0.035397
    2259    0.178755    0.039841
    2260    0.411854    0.050072
    2261    0.456127    0.059884
    2262    0.290854    0.047612
    2263    0.120125    0.032967
    2264    0.020397    0.013036
    2265    0.049597    0.023176
    2266    0.145716    0.037231
    2267    0.028703    0.022996
    2268    0.068976    0.025620
    2269    0.017307    0.012386
    2270    0.045878    0.019596
    2271    0.026986    0.015286
    2272    0.525643    0.054433
    2273    0.380493    0.057417
    2274    0.017063    0.012514
    2275    0.138583    0.034828
    2276    0.033167    0.017472
    2277    0.315349    0.051611
    2278    0.107759    0.031622
    2279    0.028658    0.014747
    2280    0.020304    0.012741
    2281    0.115295    0.035015
    2282    0.121391    0.038734
    2283    0.131619    0.036003
    2284    0.411161    0.085758
    2285    0.373903    0.050776
    2286    0.118441    0.037288
    2287    0.124152    0.034267
    2288    0.317717    0.049342
    2289    0.296432    0.048404
    2290    0.032335    0.017771
    2291    0.389756    0.053135
    2292    0.021991    0.018500
    2293    0.028558    0.015137
    2294    0.469685    0.053739
    2295    0.027096    0.014796
    2296    0.804662    0.044214
    2297    0.101123    0.031345
    2298    0.018945    0.012554
    2299    0.017536    0.012844
    2300    0.158005    0.038278
    2301    0.019810    0.012452
    2302    0.029669    0.016335
    2303    0.109860    0.038828
    2304    0.118850    0.034525
    2305    0.028215    0.014972
    2306    0.091782    0.034013
    2307    0.189931    0.040339
    2308    0.083427    0.027572
    2309    0.232675    0.076079
    2310    0.354568    0.052913
    2311    0.100500    0.031250
    2312    0.293415    0.048373
    2313    0.095709    0.029300
    2314    0.016976    0.011994
    2315    0.457463    0.053517
    2316    0.089350    0.030779
    2317    0.125618    0.074112
    2318    0.256808    0.052737
    2319    0.147596    0.041450
    2320    0.027243    0.015336
    2321    0.092399    0.028750
    2322    0.050156    0.023562
    2323    0.020631    0.012465
    2324    0.312253    0.052669
    2325    0.237187    0.074514
    2326    0.161349    0.040071
    2327    0.074565    0.025555
    2328    0.306029    0.054342
    2329    0.199113    0.045790
    2330    0.032538    0.017884
    2331    0.141684    0.038626
    2332    0.093055    0.043066
    2333    0.102589    0.032013
    2334    0.034213    0.017145
    2335    0.033252    0.025438
    2336    0.083585    0.029224
    2337    0.265460    0.048882
    2338    0.016358    0.012244
    2339    0.018165    0.012746
    2340    0.123596    0.045494
    2341    0.414165    0.056416
    2342    0.118402    0.031418
    2343    0.030090    0.016130
    2344    0.020157    0.013233
    2345    0.084645    0.032992
    2346    0.020563    0.012541
    2347    0.209491    0.042385
    2348    0.019253    0.012625
    2349    0.019233    0.012936
    2350    0.135335    0.035104
    2351    0.024229    0.017368
    2352    0.037843    0.017637
    2353    0.016910    0.011915
    2354    0.297410    0.051814
    2355    0.157655    0.038361
    2356    0.054074    0.022047
    2357    0.593227    0.058183
    2358    0.017726    0.012348
    2359    0.100658    0.029894
    2360    0.107393    0.032798
    2361    0.430239    0.077153
    2362    0.134608    0.034807
    2363    0.557251    0.053616
    2364    0.262294    0.058599
    2365    0.626568    0.103417
    2366    0.063330    0.023618
    2367    0.018449    0.012619
    2368    0.053787    0.021854
    2369    0.144445    0.039754
    2370    0.117792    0.032349
    2371    0.027104    0.015020
    2372    0.019070    0.012699
    2373    0.019426    0.012381
    2374    0.497346    0.124635
    2375    0.054452    0.022329
    2376    0.413816    0.053462
    2377    0.029673    0.016706
    2378    0.613804    0.053038
    2379    0.367387    0.051005
    2380    0.022932    0.015389
    2381    0.385932    0.055341
    2382    0.572649    0.065528
    2383    0.097278    0.029533
    2384    0.348829    0.060129
    2385    0.093913    0.028959
    2386    0.303711    0.060775
    2387    0.667084    0.063920
    2388    0.047503    0.020399
    2389    0.093839    0.029485
    2390    0.053029    0.021224
    2391    0.287081    0.048262
    2392    0.019064    0.012758
    2393    0.162285    0.039374
    2394    0.020434    0.012723
    2395    0.080364    0.026782
    2396    0.099124    0.031009
    2397    0.184177    0.040478
    2398    0.020105    0.012401
    2399    0.141732    0.037867
    2400    0.203276    0.041666
    2401    0.052672    0.021130
    2402    0.020317    0.012758
    2403    0.023539    0.016875
    2404    0.079149    0.026418
    2405    0.016925    0.011939
    2406    0.331808    0.052317
    2407    0.253122    0.047412
    2408    0.320579    0.050671
    2409    0.368808    0.056924
    2410    0.018892    0.012601
    2411    0.210941    0.043561
    2412    0.020786    0.013049
    2413    0.020160    0.012051
    2414    0.051208    0.025035
    2415    0.035975    0.019955
    2416    0.016629    0.011710
    2417    0.224006    0.043999
    2418    0.365066    0.053412
    2419    0.216146    0.043756
    2420    0.011049    0.011512
    2421    0.567929    0.081674
    2422    0.057383    0.022287
    2423    0.035141    0.017904
    2424    0.374464    0.050953
    2425    0.058152    0.024486
    2426    0.108323    0.035197
    2427    0.583409    0.053688
    2428    0.020792    0.013082
    2429    0.026623    0.014593
    2430    0.016559    0.012071
    2431    0.313784    0.061176
    2432    0.212344    0.049023
    2433    0.060585    0.023770
    2434    0.122877    0.050087
    2435    0.080588    0.026857
    2436    0.270504    0.046946
    2437    0.449058    0.054351
    2438    0.195244    0.072987
    2439    0.130559    0.034973
    2440    0.160758    0.037577
    2441    0.739678    0.050261
    2442    0.018987    0.012844
    2443    0.138612    0.035621
    2444    0.117792    0.031204
    2445    0.188144    0.040291
    2446    0.020698    0.012939
    2447    0.026671    0.014868
    2448    0.219948    0.043627
    2449    0.301859    0.050083
    2450    0.165973    0.051774
    2451    0.111411    0.031817
    2452    0.020262    0.012501
    2453    0.034881    0.016984
    2454    0.044165    0.021748
    2455    0.040617    0.018399
    2456    0.109512    0.030938
    2457    0.192959    0.049277
    2458    0.019000    0.012322
    2459    0.018888    0.012931
    2460    0.019032    0.012375
    2461    0.045112    0.020153
    2462    0.074929    0.027192
    2463    0.493550    0.054050
    2464    0.020172    0.012425
    2465    0.017403    0.012275
    2466    0.090094    0.028750
    2467    0.087651    0.032165
    2468    0.020510    0.012535
    2469    0.073579    0.025575
    2470    0.607760    0.052290
    2471    0.025465    0.014853
    2472    0.759157    0.053384
    2473    0.020256    0.013746
    2474    0.025467    0.014949
    2475    0.058671    0.022194
    2476    0.076837    0.028644
    2477    0.086959    0.028361
    2478    0.019040    0.012699
    2479    0.019148    0.012718
    2480    0.294334    0.048592
    2481    0.142819    0.034998
    2482    0.020892    0.012891
    2483    0.047306    0.027720
    2484    0.025242    0.015072
    2485    0.272010    0.045881
    2486    0.197232    0.043199
    2487    0.045109    0.019562
    2488    0.016559    0.012371
    2489    0.020642    0.013138
    2490    0.088612    0.028977
    2491    0.020757    0.012756
    2492    0.145886    0.037415
    2493    0.122166    0.038943
    2494    0.020473    0.013788
    2495    0.043169    0.020306
    2496    0.196719    0.044634
    2497    0.037071    0.018993
    2498    0.019152    0.012454
    2499    0.031458    0.016980
    2500    0.293734    0.056574
    2501    0.033023    0.016603
    2502    0.080743    0.038110
    2503    0.244991    0.050770
    2504    0.217981    0.046932
    2505    0.192035    0.041850
    2506    0.019480    0.013079
    2507    0.175214    0.040625
    2508    0.059362    0.023823
    2509    0.017419    0.012081
    2510    0.186177    0.042097
    2511    0.350553    0.059611
    2512    0.108240    0.045497
    2513    0.035873    0.018785
    2514    0.026189    0.014608
    2515    0.016421    0.011876
    2516    0.237007    0.044899
    2517    0.459209    0.066642
    2518    0.223943    0.044519
    2519    0.257040    0.047106
    2520    0.050967    0.021682
    2521    0.017799    0.012400
    2522    0.068877    0.025789
    2523    0.039338    0.018898
    2524    0.147120    0.036986
    2525    0.024950    0.014297
    2526    0.467730    0.084844
    2527    0.147575    0.037851
    2528    0.321559    0.074902
    2529    0.033378    0.018011
    2530    0.077433    0.027062
    2531    0.127267    0.034670
    2532    0.404797    0.062696
