   locus        mean         std
    1071    0.600950    0.062975
    1072    0.643702    0.061124
    1073    0.898474    0.035056
    1074    0.599319    0.067993
    1075    0.856547    0.041834
    1076    0.964502    0.018804
    1077    0.884177    0.037604
    1078    0.883440    0.037604
    1079    0.899101    0.038678
    1080    0.860041    0.039562
    1081    0.852648    0.043809
    1082    0.606094    0.063083
    1083    0.260485    0.055363
    1084    0.258935    0.053822
    1085    0.256828    0.054085
    1086    0.872502    0.039357
    1087    0.553812    0.064285
    1088    0.460618    0.064198
    1089    0.881471    0.036623
    1090    0.134340    0.037928
    1091    0.137776    0.039569
    1092    0.918841    0.029337
    1093    0.924846    0.027887
    1094    0.931152    0.033370
    1095    0.921322    0.027919
    1096    0.928613    0.028782
    1097    0.879651    0.037431
    1098    0.881958    0.038458
    1099    0.397289    0.070396
    1100    0.389711    0.063585
    1101    0.945944    0.024861
    1102    0.882793    0.035713
    1103    0.303604    0.057519
    1104    0.862466    0.042513
    1105    0.919796    0.031033
    1106    0.682820    0.061924
    1107    0.681689    0.058413
    1108    0.945767    0.024499
    1109    0.674163    0.059348
    1110    0.927750    0.029355
    1111    0.928922    0.028611
    1112    0.841894    0.047376
    1113    0.714840    0.058634
    1114    0.912689    0.041181
    1115    0.450005    0.068096
    1116    0.924522    0.026735
    1117    0.332607    0.058335
    1118    0.684753    0.059376
    1119    0.905718    0.035039
    1120    0.909432    0.041612
    1121    0.813241    0.047516
    1122    0.821003    0.045812
    1123    0.805041    0.048848
    1124    0.966749    0.018644
    1125    0.473712    0.079069
    1126    0.838956    0.047218
    1127    0.931966    0.028841
    1128    0.477918    0.077701
    1129    0.889396    0.041228
    1130    0.795398    0.058001
    1131    0.225245    0.051003
    1132    0.224232    0.051094
    1133    0.224118    0.050651
    1134    0.780549    0.050940
    1135    0.923544    0.027780
    1136    0.961708    0.020133
    1137    0.577238    0.065689
    1138    0.581246    0.066940
    1139    0.585849    0.064773
    1140    0.807662    0.048328
    1141    0.838574    0.044695
    1142    0.837426    0.044025
    1143    0.837920    0.044490
    1144    0.182083    0.046531
    1145    0.836874    0.044300
    1146    0.836189    0.044956
    1147    0.838139    0.043013
    1148    0.561916    0.066881
    1149    0.951558    0.024041
    1150    0.815101    0.054648
    1151    0.942646    0.025535
    1152    0.947062    0.023808
    1153    0.873364    0.039967
    1154    0.785883    0.052730
    1155    0.920311    0.028841
    1156    0.706337    0.070050
    1157    0.924161    0.027935
    1158    0.776720    0.055054
    1159    0.943800    0.025074
    1160    0.887229    0.037332
    1161    0.349238    0.062775
    1162    0.931584    0.032050
    1163    0.797847    0.049913
    1164    0.800233    0.051359
    1165    0.800843    0.049610
    1166    0.686349    0.061697
    1167    0.693848    0.062735
    1168    0.328627    0.063642
    1169    0.331949    0.061749
    1170    0.689020    0.059624
    1171    0.704100    0.058254
    1172    0.702316    0.061641
    1173    0.871753    0.040244
    1174    0.910855    0.031845
    1175    0.928157    0.029317
    1176    0.800404    0.051859
    1177    0.663249    0.063043
    1178    0.670743    0.061518
    1179    0.853642    0.041686
    1180    0.865177    0.040052
    1181    0.800140    0.050295
    1182    0.841964    0.044610
    1183    0.932753    0.026204
    1184    0.510856    0.063785
    1185    0.584807    0.064378
    1186    0.484369    0.072320
    1187    0.771435    0.054481
    1188    0.513448    0.064836
    1189    0.929526    0.029095
    1190    0.884418    0.037739
    1191    0.930106    0.029100
    1192    0.817225    0.047412
    1193    0.528768    0.063130
    1194    0.528960    0.067095
    1195    0.528014    0.069492
    1196    0.976072    0.015310
    1197    0.928761    0.030094
    1198    0.672408    0.061514
    1199    0.820239    0.045890
    1200    0.919080    0.030087
    1201    0.902357    0.032757
    1202    0.820365    0.048157
    1203    0.166951    0.046436
    1204    0.949884    0.025787
    1205    0.930458    0.027706
    1206    0.823067    0.046125
    1207    0.931112    0.028368
    1208    0.691716    0.058871
    1209    0.956546    0.021563
    1210    0.700231    0.057529
    1211    0.703282    0.057908
    1212    0.905224    0.038411
    1213    0.892897    0.035791
    1214    0.791076    0.051495
    1215    0.948815    0.024342
    1216    0.949261    0.023803
    1217    0.807155    0.047295
    1218    0.683443    0.059809
    1219    0.812789    0.048154
    1220    0.915791    0.030200
    1221    0.911313    0.030981
    1222    0.812949    0.049403
    1223    0.732067    0.055901
    1224    0.503844    0.063095
    1225    0.293674    0.054582
    1226    0.285698    0.056228
    1227    0.930290    0.026189
    1228    0.948093    0.025999
    1229    0.497773    0.062851
    1230    0.917773    0.029661
    1231    0.731479    0.054897
    1232    0.743916    0.053244
    1233    0.742029    0.052947
    1234    0.357418    0.059845
    1235    0.949005    0.026398
    1236    0.908417    0.030912
    1237    0.706156    0.056232
    1238    0.822313    0.048297
    1239    0.708262    0.058446
    1240    0.808780    0.048726
    1241    0.811602    0.046744
    1242    0.931009    0.029218
    1243    0.650887    0.059968
    1244    0.647507    0.061116
    1245    0.635387    0.061897
    1246    0.394234    0.065087
    1247    0.634363    0.060261
    1248    0.631562    0.059642
    1249    0.837547    0.045899
    1250    0.837286    0.044017
    1251    0.684303    0.059956
    1252    0.180943    0.044440
    1253    0.837587    0.046670
    1254    0.973868    0.015000
    1255    0.923627    0.027584
    1256    0.830412    0.046854
    1257    0.836219    0.044633
    1258    0.826679    0.046214
    1259    0.832497    0.044897
    1260    0.830846    0.044119
    1261    0.662334    0.060884
    1262    0.772789    0.054585
    1263    0.303161    0.056478
    1264    0.304553    0.057730
    1265    0.605362    0.063589
    1266    0.852974    0.042710
    1267    0.379905    0.064293
    1268    0.764396    0.055142
    1269    0.639538    0.062138
    1270    0.899631    0.035174
    1271    0.736745    0.055595
    1272    0.900926    0.032668
    1273    0.900063    0.033327
    1274    0.900278    0.033435
    1275    0.899817    0.033336
    1276    0.631333    0.062422
    1277    0.887423    0.034745
    1278    0.391192    0.060764
    1279    0.869320    0.039728
    1280    0.899875    0.034365
    1281    0.751510    0.056888
    1282    0.856837    0.042153
    1283    0.901485    0.032366
    1284    0.930140    0.025833
    1285    0.890563    0.036205
    1286    0.343593    0.060472
    1287    0.339003    0.058439
    1288    0.912678    0.030602
    1289    0.638328    0.061591
    1290    0.638018    0.061372
    1291    0.213642    0.050612
    1292    0.889478    0.040860
    1293    0.825004    0.045106
    1294    0.567444    0.063769
    1295    0.958928    0.020270
    1296    0.321090    0.057971
    1297    0.615721    0.063271
    1298    0.848124    0.044247
    1299    0.802378    0.050250
    1300    0.742783    0.055393
    1301    0.913895    0.032222
    1302    0.584855    0.062439
    1303    0.675113    0.061205
    1304    0.743689    0.056570
    1305    0.929581    0.026589
    1306    0.741350    0.056209
    1307    0.480484    0.067632
    1308    0.737027    0.056220
    1309    0.886806    0.038014
    1310    0.475606    0.067618
    1311    0.931595    0.028836
    1312    0.924301    0.028528
    1313    0.926176    0.027882
    1314    0.520791    0.064983
    1315    0.926579    0.027943
    1316    0.901667    0.032987
    1317    0.526574    0.065151
    1318    0.739004    0.054786
    1319    0.252655    0.054432
    1320    0.927018    0.028026
    1321    0.761594    0.053622
    1322    0.262840    0.053500
    1323    0.921940    0.028746
    1324    0.928218    0.029217
    1325    0.392239    0.063727
    1326    0.281325    0.057719
    1327    0.280812    0.056480
    1328    0.924410    0.029086
    1329    0.926309    0.028204
    1330    0.678211    0.063041
    1331    0.924454    0.030427
    1332    0.899632    0.033958
    1333    0.919995    0.031060
    1334    0.538278    0.066497
    1335    0.888762    0.035751
    1336    0.900727    0.033668
    1337    0.932472    0.028419
    1338    0.775741    0.050819
    1339    0.925412    0.027831
    1340    0.847738    0.042250
    1341    0.544501    0.064787
    1342    0.847731    0.043845
    1343    0.939674    0.026564
    1344    0.309725    0.058350
    1345    0.315010    0.058830
    1346    0.937920    0.026098
    1347    0.850911    0.041326
    1348    0.431307    0.062745
    1349    0.895704    0.035355
    1350    0.298552    0.056445
    1351    0.435774    0.064864
    1352    0.935315    0.026324
    1353    0.718450    0.055023
    1354    0.300041    0.057903
    1355    0.934987    0.026647
    1356    0.837126    0.045516
    1357    0.929413    0.029719
    1358    0.926887    0.028659
    1359    0.929296    0.028346
    1360    0.937406    0.026238
    1361    0.770858    0.050602
    1362    0.771968    0.051966
    1363    0.763648    0.055034
    1364    0.762097    0.051904
    1365    0.882492    0.037161
    1366    0.687306    0.059116
    1367    0.823376    0.046975
    1368    0.335075    0.059037
    1369    0.916973    0.028779
    1370    0.924532    0.029535
    1371    0.370291    0.060564
    1372    0.654839    0.059403
    1373    0.865489    0.041649
    1374    0.397253    0.063178
    1375    0.627939    0.060012
    1376    0.636585    0.062698
    1377    0.638489    0.059043
    1378    0.565651    0.066879
    1379    0.591816    0.062990
    1380    0.412899    0.060443
    1381    0.415655    0.065907
    1382    0.605537    0.060920
    1383    0.933249    0.027756
    1384    0.896818    0.035556
    1385    0.666536    0.061862
    1386    0.661370    0.061247
    1387    0.362568    0.058245
    1388    0.653599    0.059234
    1389    0.904791    0.035364
    1390    0.895465    0.035100
    1391    0.341845    0.061814
    1392    0.340840    0.060552
    1393    0.329526    0.062133
    1394    0.696110    0.060584
    1395    0.699086    0.060476
    1396    0.293141    0.058260
    1397    0.702550    0.059461
    1398    0.700712    0.058584
    1399    0.881536    0.042044
    1400    0.717494    0.060257
    1401    0.909011    0.031864
    1402    0.468164    0.065519
    1403    0.555441    0.062829
    1404    0.809153    0.049375
    1405    0.746337    0.055026
    1406    0.814587    0.047703
    1407    0.528595    0.063749
    1408    0.529370    0.062888
    1409    0.729940    0.055930
    1410    0.930983    0.028288
    1411    0.674524    0.060390
    1412    0.595513    0.064547
    1413    0.697219    0.060596
    1414    0.912718    0.032341
    1415    0.750878    0.056508
    1416    0.595420    0.062512
    1417    0.753484    0.055165
    1418    0.640774    0.063488
    1419    0.787057    0.050698
    1420    0.698862    0.058122
    1421    0.621466    0.061051
    1422    0.947448    0.024304
    1423    0.934850    0.026780
    1424    0.552298    0.063646
    1425    0.955757    0.020551
    1426    0.556592    0.065278
    1427    0.910612    0.033350
    1428    0.899040    0.035292
    1429    0.788245    0.050479
    1430    0.908844    0.032800
    1431    0.483175    0.065858
    1432    0.532775    0.066726
    1433    0.533396    0.062711
    1434    0.788026    0.048949
    1435    0.536196    0.062807
    1436    0.486013    0.065107
    1437    0.536736    0.064380
    1438    0.485354    0.064339
    1439    0.586336    0.064929
    1440    0.534345    0.064451
    1441    0.584698    0.065438
    1442    0.486749    0.061913
    1443    0.899374    0.035556
    1444    0.838705    0.044124
    1445    0.486403    0.063765
    1446    0.531189    0.063697
    1447    0.897239    0.035744
    1448    0.917193    0.030644
    1449    0.739539    0.055935
    1450    0.533472    0.065266
    1451    0.528307    0.064225
    1452    0.496890    0.066410
    1453    0.493335    0.063248
    1454    0.594312    0.065312
    1455    0.492421    0.064070
    1456    0.478119    0.063826
    1457    0.913126    0.034200
    1458    0.434906    0.064031
    1459    0.436221    0.063710
    1460    0.918533    0.031374
    1461    0.917925    0.031802
    1462    0.099592    0.033528
    1463    0.098636    0.032524
    1464    0.915951    0.032735
    1465    0.916851    0.032994
    1466    0.935236    0.025655
    1467    0.942433    0.024367
    1468    0.396705    0.067063
    1469    0.776324    0.052943
    1470    0.914844    0.032550
    1471    0.914851    0.033352
    1472    0.247168    0.053779
    1473    0.923410    0.028663
    1474    0.874438    0.038981
    1475    0.420439    0.063330
    1476    0.860849    0.042350
    1477    0.418749    0.062513
    1478    0.685154    0.059045
    1479    0.686956    0.057855
    1480    0.854708    0.042776
    1481    0.684992    0.059715
    1482    0.415979    0.064360
    1483    0.595898    0.061765
    1484    0.425658    0.063523
    1485    0.911060    0.035466
    1486    0.308155    0.060496
    1487    0.714963    0.057674
    1488    0.799951    0.049378
    1489    0.912847    0.031548
    1490    0.714807    0.057520
    1491    0.309920    0.058524
    1492    0.912653    0.033290
    1493    0.901942    0.032756
    1494    0.391072    0.061560
    1495    0.090082    0.031569
    1496    0.372497    0.064618
    1497    0.710938    0.057979
    1498    0.369772    0.062085
    1499    0.871101    0.039548
    1500    0.918675    0.029986
    1501    0.919715    0.028968
    1502    0.830034    0.045421
    1503    0.895102    0.034646
    1504    0.941520    0.025548
    1505    0.606946    0.062793
    1506    0.553950    0.063066
    1507    0.926965    0.029293
    1508    0.552016    0.065077
    1509    0.457966    0.063912
    1510    0.558304    0.063363
    1511    0.461832    0.064095
    1512    0.464294    0.062565
    1513    0.530286    0.067516
    1514    0.638176    0.061686
    1515    0.627221    0.063056
    1516    0.935663    0.026476
    1517    0.632701    0.061728
    1518    0.597916    0.062117
    1519    0.623643    0.061209
    1520    0.620271    0.062706
    1521    0.931292    0.027410
    1522    0.422893    0.066081
    1523    0.879884    0.038192
    1524    0.601448    0.064226
    1525    0.935262    0.027241
    1526    0.799354    0.048276
    1527    0.216156    0.049987
    1528    0.843042    0.043490
    1529    0.197311    0.049068
    1530    0.564008    0.062387
    1531    0.811306    0.048689
    1532    0.805137    0.049909
    1533    0.210180    0.049046
    1534    0.811487    0.047942
    1535    0.828291    0.046626
    1536    0.184686    0.045558
    1537    0.188614    0.047991
    1538    0.612764    0.062787
    1539    0.831836    0.044760
    1540    0.184384    0.046341
    1541    0.831866    0.045170
    1542    0.209667    0.050191
    1543    0.545816    0.066392
    1544    0.867432    0.039930
    1545    0.243520    0.052848
    1546    0.545708    0.063732
    1547    0.523706    0.064742
    1548    0.923319    0.029560
    1549    0.536725    0.065839
    1550    0.570237    0.066042
    1551    0.491606    0.065207
    1552    0.526228    0.064748
    1553    0.665026    0.061775
    1554    0.891608    0.035908
    1555    0.929447    0.028697
    1556    0.930270    0.027990
    1557    0.639334    0.062024
    1558    0.928769    0.027939
    1559    0.866071    0.039935
    1560    0.305189    0.058304
    1561    0.874158    0.039158
    1562    0.450473    0.064365
    1563    0.949840    0.022308
    1564    0.279364    0.056830
    1565    0.875756    0.038362
    1566    0.173361    0.046750
    1567    0.873139    0.040342
    1568    0.874836    0.037287
    1569    0.328494    0.060683
    1570    0.909501    0.031718
    1571    0.288068    0.055485
    1572    0.917921    0.031221
    1573    0.601484    0.063088
    1574    0.732608    0.054996
    1575    0.095990    0.033865
    1576    0.097565    0.032826
    1577    0.920692    0.030917
    1578    0.921588    0.030483
    1579    0.551490    0.064293
    1580    0.723165    0.058607
    1581    0.874197    0.036340
    1582    0.874070    0.036653
    1583    0.631779    0.061511
    1584    0.876317    0.039472
    1585    0.877011    0.036402
    1586    0.485483    0.066410
    1587    0.843632    0.043723
    1588    0.845528    0.042577
    1589    0.520754    0.064376
    1590    0.917268    0.029749
    1591    0.503757    0.064095
    1592    0.730211    0.058244
    1593    0.692127    0.059406
    1594    0.521307    0.067533
    1595    0.503500    0.065219
    1596    0.524945    0.065274
    1597    0.498914    0.062040
    1598    0.526196    0.066255
    1599    0.525339    0.063580
    1600    0.526083    0.064609
    1601    0.794266    0.050306
    1602    0.918632    0.028750
    1603    0.499032    0.062974
    1604    0.501399    0.065305
    1605    0.936841    0.025636
    1606    0.716440    0.060119
    1607    0.734843    0.057113
    1608    0.905101    0.034021
    1609    0.898942    0.037203
    1610    0.791425    0.050765
    1611    0.901572    0.035759
    1612    0.616575    0.063381
    1613    0.929210    0.028080
    1614    0.556745    0.064184
    1615    0.938717    0.025185
    1616    0.925975    0.029466
    1617    0.852406    0.041639
    1618    0.923134    0.029664
    1619    0.091966    0.031384
    1620    0.855566    0.042940
    1621    0.923278    0.029363
    1622    0.088531    0.031292
    1623    0.930298    0.031080
    1624    0.269236    0.055066
    1625    0.137450    0.041253
    1626    0.882343    0.036336
    1627    0.871933    0.042681
    1628    0.761517    0.053320
    1629    0.115224    0.036703
    1630    0.493965    0.064765
    1631    0.534940    0.068431
    1632    0.665539    0.064617
    1633    0.901755    0.034510
    1634    0.116629    0.035430
    1635    0.677386    0.061695
    1636    0.488048    0.066636
    1637    0.594871    0.061621
    1638    0.929631    0.028856
    1639    0.771712    0.051775
    1640    0.927847    0.028795
    1641    0.934047    0.026844
    1642    0.803944    0.049474
    1643    0.933984    0.026574
    1644    0.829207    0.045884
    1645    0.943647    0.025385
    1646    0.827058    0.047057
    1647    0.825774    0.047325
    1648    0.909567    0.032413
    1649    0.881840    0.036381
    1650    0.825036    0.047168
    1651    0.827834    0.046023
    1652    0.825453    0.046325
    1653    0.792020    0.049690
    1654    0.224010    0.052229
    1655    0.660486    0.062700
    1656    0.859727    0.042117
    1657    0.818219    0.046071
    1658    0.861163    0.040183
    1659    0.814223    0.047431
    1660    0.942118    0.024899
    1661    0.520379    0.063617
    1662    0.514937    0.066852
    1663    0.860683    0.039997
    1664    0.938566    0.026048
    1665    0.939466    0.025809
    1666    0.772952    0.054493
    1667    0.795598    0.048848
    1668    0.271784    0.054776
    1669    0.823461    0.044031
    1670    0.776074    0.050865
    1671    0.884286    0.036334
    1672    0.873519    0.039134
    1673    0.520710    0.065319
    1674    0.774274    0.052542
    1675    0.924706    0.033240
    1676    0.922722    0.029798
    1677    0.777972    0.050245
    1678    0.528001    0.064707
    1679    0.780175    0.052826
    1680    0.897785    0.034970
    1681    0.747924    0.051989
    1682    0.813811    0.048254
    1683    0.816488    0.047160
    1684    0.692820    0.058390
    1685    0.580982    0.062673
    1686    0.583753    0.065409
    1687    0.718685    0.055789
    1688    0.718071    0.056172
    1689    0.561472    0.065257
    1690    0.708693    0.056870
    1691    0.896505    0.036028
    1692    0.808433    0.048559
    1693    0.770694    0.055166
    1694    0.642351    0.062090
    1695    0.955125    0.022843
    1696    0.883794    0.036666
    1697    0.752861    0.055447
    1698    0.708113    0.059073
    1699    0.711974    0.057876
    1700    0.286450    0.055813
    1701    0.741350    0.055915
    1702    0.739310    0.055671
    1703    0.885103    0.037465
    1704    0.757703    0.053050
    1705    0.764358    0.054929
    1706    0.746886    0.053162
    1707    0.281181    0.056280
    1708    0.561362    0.063375
    1709    0.893803    0.033584
    1710    0.500035    0.065463
    1711    0.686191    0.058700
    1712    0.530835    0.066156
    1713    0.918076    0.030309
    1714    0.489411    0.066489
    1715    0.530724    0.063368
    1716    0.576516    0.061601
    1717    0.443140    0.063152
    1718    0.606598    0.064243
    1719    0.669524    0.061977
    1720    0.924746    0.030912
    1721    0.656616    0.061338
    1722    0.923521    0.028807
    1723    0.923434    0.029231
    1724    0.836828    0.043228
    1725    0.923524    0.029938
    1726    0.739631    0.056657
    1727    0.771234    0.052605
    1728    0.760127    0.053837
    1729    0.825257    0.048043
    1730    0.804198    0.048204
    1731    0.540108    0.064691
    1732    0.822392    0.045654
    1733    0.936617    0.026713
    1734    0.925743    0.028174
    1735    0.451209    0.064964
    1736    0.462310    0.065179
    1737    0.644089    0.061100
    1738    0.558320    0.063080
    1739    0.502868    0.066044
    1740    0.903052    0.032389
    1741    0.497869    0.064395
    1742    0.520233    0.065136
    1743    0.897838    0.036229
    1744    0.752940    0.053679
    1745    0.914118    0.031137
    1746    0.915498    0.031643
    1747    0.913009    0.030688
    1748    0.498968    0.067945
    1749    0.914220    0.032038
    1750    0.496927    0.063155
    1751    0.100327    0.033696
    1752    0.916282    0.031318
    1753    0.519522    0.066758
    1754    0.129234    0.038884
    1755    0.835462    0.043985
    1756    0.822972    0.047115
    1757    0.915604    0.030333
    1758    0.852561    0.040394
    1759    0.204647    0.046323
    1760    0.834622    0.045290
    1761    0.181340    0.046659
    1762    0.917735    0.030781
    1763    0.208063    0.050551
    1764    0.837438    0.045001
    1765    0.670754    0.058156
    1766    0.834526    0.043964
    1767    0.862729    0.040455
    1768    0.888727    0.036206
    1769    0.865032    0.039542
    1770    0.907246    0.031028
    1771    0.826488    0.045866
    1772    0.866002    0.040361
    1773    0.825942    0.044996
    1774    0.884297    0.037242
    1775    0.772494    0.052632
    1776    0.771552    0.050190
    1777    0.884855    0.035831
    1778    0.885849    0.035777
    1779    0.627846    0.062905
    1780    0.673205    0.062477
    1781    0.513842    0.065188
    1782    0.865455    0.039609
    1783    0.903000    0.032077
    1784    0.880220    0.036730
    1785    0.832000    0.045346
    1786    0.774178    0.054486
    1787    0.470474    0.064353
    1788    0.901571    0.032401
    1789    0.688717    0.061019
    1790    0.898412    0.034323
    1791    0.754892    0.055815
    1792    0.928206    0.028311
    1793    0.953573    0.022715
    1794    0.651364    0.061155
    1795    0.786444    0.051352
    1796    0.759269    0.054153
    1797    0.848623    0.043531
    1798    0.567028    0.065237
    1799    0.900337    0.031777
    1800    0.819677    0.045629
    1801    0.874607    0.037805
    1802    0.636182    0.061234
    1803    0.898883    0.033424
    1804    0.876248    0.038481
    1805    0.751791    0.051579
    1806    0.289798    0.055780
    1807    0.752906    0.053007
    1808    0.732734    0.056511
    1809    0.821821    0.044638
    1810    0.734485    0.056105
    1811    0.850534    0.042591
    1812    0.924417    0.028502
    1813    0.951164    0.024625
    1814    0.368001    0.062798
    1815    0.366711    0.060197
    1816    0.363013    0.061281
    1817    0.913058    0.030831
    1818    0.348997    0.062127
    1819    0.859088    0.041096
    1820    0.922527    0.029157
    1821    0.889104    0.034790
    1822    0.652991    0.060571
    1823    0.737801    0.055844
    1824    0.737933    0.055324
    1825    0.871985    0.038836
    1826    0.915457    0.030205
    1827    0.127381    0.036450
    1828    0.889088    0.035401
    1829    0.889123    0.035421
    1830    0.724630    0.055068
    1831    0.725012    0.057502
    1832    0.887993    0.035534
    1833    0.666085    0.061168
    1834    0.957436    0.026200
    1835    0.358474    0.060948
    1836    0.910047    0.030032
    1837    0.911449    0.030714
    1838    0.911518    0.030783
    1839    0.752035    0.054212
    1840    0.736362    0.056633
    1841    0.101805    0.032921
    1842    0.838605    0.042309
    1843    0.104686    0.032617
    1844    0.105060    0.032216
    1845    0.288005    0.055800
    1846    0.735764    0.057111
    1847    0.848108    0.041418
    1848    0.898119    0.035132
    1849    0.739377    0.054527
    1850    0.660800    0.059715
    1851    0.952402    0.024290
    1852    0.752821    0.058415
    1853    0.589838    0.063028
    1854    0.610438    0.061772
    1855    0.413550    0.066249
    1856    0.888845    0.035148
    1857    0.609105    0.062946
    1858    0.686556    0.059986
    1859    0.608221    0.063289
    1860    0.918711    0.029876
    1861    0.917718    0.030185
    1862    0.876411    0.038043
    1863    0.793205    0.051601
    1864    0.792102    0.052510
    1865    0.857670    0.041200
    1866    0.779617    0.052813
    1867    0.863203    0.041910
    1868    0.916715    0.027639
    1869    0.251307    0.053978
    1870    0.795812    0.052838
    1871    0.246943    0.052068
    1872    0.874186    0.037321
    1873    0.906834    0.031212
    1874    0.816467    0.046999
    1875    0.889823    0.035380
    1876    0.819994    0.047062
    1877    0.458416    0.063205
    1878    0.916627    0.030647
    1879    0.564949    0.066929
    1880    0.887445    0.036819
    1881    0.873874    0.038690
    1882    0.753987    0.055227
    1883    0.920783    0.029535
    1884    0.785131    0.048964
    1885    0.575504    0.062724
    1886    0.916479    0.030149
    1887    0.218631    0.051177
    1888    0.613062    0.063604
    1889    0.134396    0.038490
    1890    0.730345    0.058000
    1891    0.865253    0.038168
    1892    0.526383    0.065637
    1893    0.150355    0.042056
    1894    0.863973    0.039919
    1895    0.866115    0.038826
    1896    0.589746    0.064819
    1897    0.915586    0.032258
    1898    0.155945    0.042460
    1899    0.856235    0.043966
    1900    0.864981    0.040335
    1901    0.862101    0.040536
    1902    0.555626    0.064188
    1903    0.956743    0.021833
    1904    0.705033    0.059649
    1905    0.696057    0.058762
    1906    0.811685    0.049507
    1907    0.855998    0.040188
    1908    0.910696    0.031578
    1909    0.476432    0.066273
    1910    0.908135    0.032568
    1911    0.697324    0.059670
    1912    0.703126    0.058804
    1913    0.431110    0.062199
    1914    0.679749    0.059972
    1915    0.747648    0.057023
    1916    0.744866    0.058587
    1917    0.595238    0.065409
    1918    0.882632    0.035869
    1919    0.520940    0.063337
    1920    0.887637    0.035736
    1921    0.910581    0.030753
    1922    0.563713    0.064606
    1923    0.455895    0.063041
    1924    0.455275    0.064884
    1925    0.816292    0.047563
    1926    0.451781    0.065046
    1927    0.814955    0.048101
    1928    0.721279    0.057422
    1929    0.876439    0.039030
    1930    0.911457    0.030338
    1931    0.876948    0.039062
    1932    0.725482    0.056978
    1933    0.719974    0.054948
    1934    0.720813    0.056231
    1935    0.722838    0.056788
    1936    0.808800    0.051639
    1937    0.941090    0.024514
    1938    0.697859    0.057006
    1939    0.917914    0.032295
    1940    0.838649    0.044852
    1941    0.838064    0.044828
    1942    0.896009    0.035254
    1943    0.892753    0.033304
    1944    0.374243    0.062720
    1945    0.344835    0.060282
    1946    0.836148    0.043060
    1947    0.563802    0.063818
    1948    0.723908    0.055887
    1949    0.913363    0.030216
    1950    0.837766    0.044681
    1951    0.704154    0.058224
    1952    0.702861    0.058296
    1953    0.455513    0.063983
    1954    0.840239    0.045430
    1955    0.840073    0.044063
    1956    0.856614    0.040890
    1957    0.838786    0.043119
    1958    0.714669    0.058185
    1959    0.839704    0.042014
    1960    0.839626    0.046387
    1961    0.690484    0.058656
    1962    0.881301    0.035790
    1963    0.758986    0.056325
    1964    0.846719    0.043014
    1965    0.907059    0.033946
    1966    0.923115    0.031559
    1967    0.844135    0.043613
    1968    0.840154    0.043838
    1969    0.898377    0.034855
    1970    0.872123    0.037344
    1971    0.883219    0.036447
    1972    0.135255    0.036156
    1973    0.878190    0.038854
    1974    0.876767    0.036128
    1975    0.644075    0.061582
    1976    0.487168    0.065228
    1977    0.857665    0.041973
    1978    0.476588    0.065897
    1979    0.851509    0.043679
    1980    0.481127    0.061924
    1981    0.462793    0.062002
    1982    0.904122    0.032195
    1983    0.883705    0.036537
    1984    0.480704    0.061442
    1985    0.687424    0.058237
    1986    0.906657    0.033358
    1987    0.501198    0.066428
    1988    0.926446    0.029096
    1989    0.902060    0.033920
    1990    0.924737    0.030490
    1991    0.827131    0.046759
    1992    0.793780    0.048613
    1993    0.883350    0.035943
    1994    0.792890    0.048970
    1995    0.926967    0.030399
    1996    0.774959    0.053164
    1997    0.248558    0.054777
    1998    0.744614    0.053878
    1999    0.748104    0.053276
    2000    0.758747    0.051891
    2001    0.926503    0.029304
    2002    0.655414    0.061095
    2003    0.773487    0.053902
    2004    0.829921    0.047020
    2005    0.802414    0.050143
    2006    0.932025    0.028968
    2007    0.799693    0.049300
    2008    0.932809    0.026944
    2009    0.635248    0.060333
    2010    0.805660    0.045572
    2011    0.775459    0.052884
    2012    0.699762    0.058722
    2013    0.692428    0.057161
    2014    0.712699    0.060270
    2015    0.472929    0.064369
    2016    0.797421    0.049369
    2017    0.796563    0.048436
    2018    0.472851    0.065010
    2019    0.657317    0.060421
    2020    0.935037    0.026555
    2021    0.796582    0.048833
    2022    0.488296    0.063525
    2023    0.761987    0.051657
    2024    0.584394    0.063333
    2025    0.922530    0.031372
    2026    0.592528    0.064616
    2027    0.892301    0.036315
    2028    0.825359    0.048463
    2029    0.407970    0.068177
    2030    0.322256    0.058038
    2031    0.684275    0.060275
    2032    0.478582    0.063918
    2033    0.575421    0.062141
    2034    0.802817    0.048858
    2035    0.771700    0.051440
    2036    0.902563    0.032371
    2037    0.922050    0.030749
    2038    0.935025    0.031483
    2039    0.905398    0.033214
    2040    0.884303    0.038686
    2041    0.303323    0.058024
    2042    0.925334    0.028172
    2043    0.903207    0.033209
    2044    0.917149    0.032221
    2045    0.903511    0.033607
    2046    0.693226    0.060290
    2047    0.882777    0.037583
    2048    0.491383    0.065416
    2049    0.105139    0.033738
    2050    0.928462    0.027720
    2051    0.327610    0.057734
    2052    0.944566    0.023620
    2053    0.956086    0.022230
    2054    0.846591    0.042541
    2055    0.710210    0.056684
    2056    0.917397    0.031531
    2057    0.394704    0.061135
    2058    0.608629    0.064750
    2059    0.944365    0.024177
    2060    0.908917    0.032062
    2061    0.393731    0.061531
    2062    0.717291    0.058649
    2063    0.305912    0.058778
    2064    0.291183    0.056324
    2065    0.726388    0.055746
    2066    0.841508    0.045668
    2067    0.172367    0.045550
    2068    0.908358    0.033357
    2069    0.179312    0.047794
