   locus        mean         std
    6239    0.062068    0.024144
    6240    0.034517    0.017670
    6241    0.023984    0.014578
    6242    0.031441    0.016591
    6243    0.018383    0.011822
    6244    0.018701    0.011882
    6245    0.111297    0.032550
    6246    0.042841    0.019372
    6247    0.064060    0.023176
    6248    0.052433    0.021788
    6249    0.142983    0.035104
    6250    0.025950    0.014597
    6251    0.073781    0.025608
    6252    0.030993    0.016692
    6253    0.023082    0.014610
    6254    0.020838    0.014594
    6255    0.139693    0.035906
    6256    0.069944    0.024499
    6257    0.165825    0.039828
    6258    0.087455    0.027688
    6259    0.030943    0.017166
    6260    0.019450    0.012294
    6261    0.023820    0.013951
    6262    0.066231    0.025053
    6263    0.014789    0.011429
    6264    0.120463    0.035114
    6265    0.120291    0.036246
    6266    0.821610    0.039994
    6267    0.118392    0.039709
    6268    0.032248    0.016882
    6269    0.035991    0.018465
    6270    0.050582    0.021974
    6271    0.017585    0.011799
    6272    0.053958    0.022595
    6273    0.026958    0.015672
    6274    0.031889    0.016339
    6275    0.023361    0.013911
    6276    0.053384    0.021139
    6277    0.025135    0.014992
    6278    0.018566    0.012132
    6279    0.026328    0.015139
    6280    0.073406    0.025583
    6281    0.108408    0.033241
    6282    0.042728    0.019700
    6283    0.025875    0.013944
    6284    0.015675    0.011688
    6285    0.018912    0.012091
    6286    0.014968    0.011209
    6287    0.039763    0.017967
    6288    0.025642    0.014562
    6289    0.014290    0.011210
    6290    0.042928    0.019193
    6291    0.017479    0.012331
    6292    0.160818    0.040109
    6293    0.081112    0.026831
    6294    0.019367    0.013259
    6295    0.095920    0.029221
    6296    0.015544    0.011504
    6297    0.018495    0.011956
    6298    0.018767    0.011684
    6299    0.023452    0.013980
    6300    0.018658    0.012082
    6301    0.045294    0.021283
    6302    0.045289    0.020160
    6303    0.032206    0.016887
    6304    0.015359    0.011319
    6305    0.039277    0.018564
    6306    0.024450    0.014002
    6307    0.018862    0.012548
    6308    0.019004    0.012115
    6309    0.033905    0.017550
    6310    0.017992    0.013432
    6311    0.014173    0.010977
    6312    0.155013    0.039192
    6313    0.028235    0.016716
    6314    0.032236    0.016781
    6315    0.472851    0.053661
    6316    0.077507    0.026244
    6317    0.025803    0.014575
    6318    0.215505    0.042878
    6319    0.040283    0.019954
    6320    0.015061    0.011323
    6321    0.031869    0.015829
    6322    0.043804    0.020665
    6323    0.068858    0.029173
    6324    0.171949    0.039092
    6325    0.122001    0.037236
    6326    0.046724    0.019801
    6327    0.036875    0.018372
    6328    0.067360    0.029164
    6329    0.025665    0.014796
    6330    0.018012    0.011810
    6331    0.017494    0.011875
    6332    0.229652    0.044990
    6333    0.026432    0.014354
    6334    0.121436    0.033794
    6335    0.311338    0.048144
    6336    0.031831    0.016158
    6337    0.014718    0.011471
    6338    0.056754    0.022720
    6339    0.042434    0.019127
    6340    0.043411    0.019728
    6341    0.083465    0.026742
    6342    0.018496    0.011945
    6343    0.023981    0.014332
    6344    0.015068    0.011672
    6345    0.055977    0.022520
    6346    0.097855    0.031548
    6347    0.034739    0.017588
    6348    0.043129    0.019827
    6349    0.070458    0.024897
    6350    0.035036    0.017648
    6351    0.039048    0.018026
    6352    0.905431    0.030519
    6353    0.023306    0.014490
    6354    0.075020    0.025764
    6355    0.034370    0.018375
    6356    0.018656    0.011911
    6357    0.187516    0.040716
    6358    0.030516    0.016351
    6359    0.163418    0.039014
    6360    0.039669    0.017923
    6361    0.166308    0.043158
    6362    0.043395    0.020530
    6363    0.044027    0.020215
    6364    0.059352    0.022772
    6365    0.015432    0.011566
    6366    0.028106    0.015764
    6367    0.031287    0.016225
    6368    0.018976    0.012091
    6369    0.088756    0.029624
    6370    0.031335    0.017343
    6371    0.075078    0.026235
    6372    0.075716    0.026130
    6373    0.022783    0.013671
    6374    0.051358    0.022061
    6375    0.037720    0.017244
    6376    0.067804    0.024880
    6377    0.143844    0.038694
    6378    0.015612    0.011811
    6379    0.018549    0.012029
    6380    0.159848    0.038135
    6381    0.046668    0.022783
    6382    0.017688    0.013312
    6383    0.178859    0.046644
    6384    0.025005    0.014497
    6385    0.018288    0.011956
    6386    0.025190    0.014665
    6387    0.047220    0.021294
    6388    0.064350    0.024096
    6389    0.044761    0.019933
    6390    0.018680    0.012535
    6391    0.019128    0.012499
    6392    0.042633    0.020211
    6393    0.014435    0.010897
    6394    0.017459    0.011717
    6395    0.074948    0.026823
    6396    0.023441    0.014032
    6397    0.018851    0.012370
    6398    0.019197    0.012382
    6399    0.018344    0.011970
    6400    0.056206    0.023122
    6401    0.015423    0.011609
    6402    0.060481    0.023959
    6403    0.411194    0.055151
    6404    0.061172    0.023729
    6405    0.018121    0.011531
    6406    0.017561    0.011799
    6407    0.016492    0.011708
    6408    0.027814    0.015592
    6409    0.078916    0.029761
    6410    0.016927    0.011930
    6411    0.031493    0.016824
    6412    0.139041    0.035129
    6413    0.168108    0.043020
    6414    0.858970    0.041849
    6415    0.867703    0.041201
    6416    0.019533    0.012371
    6417    0.018843    0.012325
    6418    0.099286    0.030466
    6419    0.018515    0.011695
    6420    0.074063    0.026693
    6421    0.017369    0.012125
    6422    0.015302    0.011486
    6423    0.018589    0.012210
    6424    0.042784    0.019864
    6425    0.023520    0.013743
    6426    0.015407    0.011052
    6427    0.028019    0.016104
    6428    0.045772    0.021064
    6429    0.031629    0.016726
    6430    0.066394    0.024551
    6431    0.020422    0.014535
    6432    0.018656    0.013557
    6433    0.018564    0.011972
    6434    0.024289    0.014456
    6435    0.015147    0.011405
    6436    0.014670    0.011116
    6437    0.583413    0.050605
    6438    0.036546    0.018348
    6439    0.025741    0.014623
    6440    0.060576    0.023360
    6441    0.105357    0.032506
    6442    0.175409    0.038890
    6443    0.081779    0.027463
    6444    0.029313    0.017403
    6445    0.024149    0.014402
    6446    0.119539    0.032434
    6447    0.117342    0.034132
    6448    0.071446    0.025115
    6449    0.038839    0.019292
    6450    0.023035    0.014180
    6451    0.018997    0.013915
    6452    0.966949    0.016803
    6453    0.023223    0.014128
    6454    0.114477    0.031676
    6455    0.111841    0.037944
    6456    0.028564    0.017163
    6457    0.065620    0.024107
    6458    0.209535    0.042749
    6459    0.048671    0.019963
    6460    0.022342    0.014712
    6461    0.081374    0.027851
    6462    0.046275    0.020184
    6463    0.046434    0.019845
    6464    0.044315    0.018936
    6465    0.084255    0.033208
    6466    0.070224    0.026495
    6467    0.156613    0.044304
    6468    0.095502    0.030253
    6469    0.037345    0.017672
    6470    0.033462    0.016615
    6471    0.038831    0.018212
    6472    0.046065    0.020243
    6473    0.738615    0.046574
    6474    0.039017    0.018307
    6475    0.018685    0.012105
    6476    0.082882    0.026846
    6477    0.023501    0.014191
    6478    0.304265    0.049408
    6479    0.033767    0.016434
    6480    0.018601    0.012187
    6481    0.044317    0.021115
    6482    0.038846    0.017817
    6483    0.015165    0.011413
    6484    0.033387    0.016431
    6485    0.066198    0.024390
    6486    0.051186    0.020806
    6487    0.079756    0.027606
    6488    0.019344    0.012649
    6489    0.018772    0.012365
    6490    0.131577    0.034516
    6491    0.025787    0.014893
    6492    0.039169    0.018161
    6493    0.191810    0.041113
    6494    0.069783    0.024437
    6495    0.031228    0.015771
    6496    0.050842    0.020777
    6497    0.066186    0.024303
    6498    0.031735    0.016506
    6499    0.038221    0.018636
    6500    0.097112    0.029252
    6501    0.080604    0.026895
    6502    0.025531    0.014152
    6503    0.168269    0.043075
    6504    0.033330    0.017011
    6505    0.046244    0.019729
    6506    0.018976    0.012526
    6507    0.056521    0.022227
    6508    0.056417    0.022679
    6509    0.018626    0.012151
    6510    0.046455    0.020605
    6511    0.027391    0.015931
    6512    0.018694    0.012055
    6513    0.037922    0.017499
    6514    0.072712    0.024921
    6515    0.018922    0.011871
    6516    0.039133    0.018862
    6517    0.015521    0.011631
    6518    0.015099    0.011352
    6519    0.135518    0.034177
    6520    0.090762    0.029077
    6521    0.019085    0.013285
    6522    0.089043    0.028832
    6523    0.200901    0.040554
    6524    0.015403    0.011536
    6525    0.018605    0.012106
    6526    0.063810    0.023863
    6527    0.019238    0.012910
    6528    0.019017    0.012148
    6529    0.039422    0.017842
    6530    0.018855    0.012417
    6531    0.118390    0.031714
    6532    0.015110    0.011178
    6533    0.589918    0.053488
    6534    0.018488    0.011906
    6535    0.018979    0.012368
    6536    0.028068    0.015942
    6537    0.031624    0.016129
    6538    0.018706    0.011963
    6539    0.023602    0.014260
    6540    0.031548    0.016992
    6541    0.033322    0.016594
    6542    0.018765    0.011809
    6543    0.018909    0.011959
    6544    0.018518    0.012157
    6545    0.023426    0.013885
    6546    0.713646    0.048188
    6547    0.017065    0.011904
    6548    0.031200    0.016121
    6549    0.022959    0.013637
    6550    0.569544    0.056634
    6551    0.031169    0.016286
    6552    0.023704    0.013622
    6553    0.019212    0.012640
    6554    0.017444    0.011771
    6555    0.018762    0.012195
    6556    0.018341    0.011829
    6557    0.017505    0.012609
    6558    0.019312    0.012349
    6559    0.018834    0.012209
    6560    0.018900    0.012205
    6561    0.107204    0.030599
    6562    0.026207    0.014096
    6563    0.110585    0.034878
    6564    0.054177    0.022473
    6565    0.109172    0.030605
    6566    0.031719    0.017153
    6567    0.014341    0.011643
    6568    0.072290    0.026451
    6569    0.035945    0.017408
    6570    0.287685    0.049872
    6571    0.121132    0.037224
    6572    0.018685    0.012027
    6573    0.019001    0.012133
    6574    0.058770    0.022280
    6575    0.018761    0.012291
    6576    0.058301    0.022156
    6577    0.108425    0.032217
    6578    0.018565    0.012230
    6579    0.031176    0.016335
    6580    0.051489    0.021671
    6581    0.103281    0.030239
    6582    0.072353    0.026458
    6583    0.018220    0.011616
    6584    0.053120    0.021037
    6585    0.052759    0.022116
    6586    0.045920    0.020249
    6587    0.019035    0.011849
    6588    0.025876    0.014739
    6589    0.328957    0.048117
    6590    0.963816    0.017424
    6591    0.033621    0.017080
    6592    0.017848    0.012372
    6593    0.045186    0.019510
    6594    0.023391    0.014111
    6595    0.132032    0.038337
    6596    0.018097    0.012435
    6597    0.018627    0.011935
    6598    0.018259    0.012364
    6599    0.018827    0.012327
    6600    0.139882    0.035302
    6601    0.072481    0.026412
    6602    0.133611    0.035580
    6603    0.025261    0.014610
    6604    0.017348    0.012316
    6605    0.059115    0.022590
    6606    0.206731    0.042112
    6607    0.130341    0.034188
    6608    0.150158    0.036213
    6609    0.179074    0.039790
    6610    0.130803    0.034550
    6611    0.019144    0.012293
    6612    0.064004    0.023768
    6613    0.015099    0.011296
    6614    0.279880    0.046749
    6615    0.023583    0.013883
    6616    0.023682    0.014565
    6617    0.123972    0.033059
    6618    0.051112    0.023207
    6619    0.018630    0.013439
    6620    0.026534    0.014710
    6621    0.095530    0.032044
    6622    0.094362    0.032182
    6623    0.018632    0.012125
    6624    0.039964    0.018318
    6625    0.015042    0.011173
    6626    0.087040    0.028865
    6627    0.071868    0.025164
    6628    0.077519    0.026429
    6629    0.017872    0.012250
    6630    0.018297    0.011941
    6631    0.031113    0.017847
    6632    0.031727    0.017186
    6633    0.060475    0.023642
    6634    0.023477    0.014045
    6635    0.051074    0.021262
    6636    0.136296    0.034895
    6637    0.015087    0.011342
    6638    0.147064    0.037894
    6639    0.116499    0.032596
    6640    0.031710    0.016079
    6641    0.031922    0.016414
    6642    0.102672    0.031743
    6643    0.039958    0.018045
    6644    0.067917    0.026275
    6645    0.062387    0.024078
    6646    0.018844    0.012000
    6647    0.023592    0.014234
    6648    0.507803    0.061637
    6649    0.582884    0.058288
    6650    0.037743    0.018142
    6651    0.175503    0.039950
    6652    0.016722    0.011665
    6653    0.017589    0.012565
    6654    0.397104    0.064980
    6655    0.031807    0.016844
    6656    0.417255    0.067631
    6657    0.014374    0.011760
    6658    0.470296    0.051722
    6659    0.018538    0.011743
    6660    0.019169    0.012116
    6661    0.593985    0.053703
    6662    0.529782    0.055693
    6663    0.345777    0.051994
    6664    0.117976    0.032712
    6665    0.018579    0.011883
    6666    0.172221    0.037460
    6667    0.032470    0.016730
    6668    0.038290    0.019547
    6669    0.026029    0.014465
    6670    0.023061    0.014078
    6671    0.018179    0.012862
    6672    0.060003    0.025365
    6673    0.018983    0.012006
    6674    0.018916    0.012241
    6675    0.059921    0.025297
    6676    0.026203    0.014282
    6677    0.084818    0.027209
    6678    0.026074    0.014307
    6679    0.036732    0.017841
    6680    0.293316    0.047045
    6681    0.033811    0.016963
    6682    0.018712    0.012262
    6683    0.027178    0.015979
    6684    0.066627    0.024277
    6685    0.023262    0.013762
    6686    0.017814    0.012407
    6687    0.746499    0.047875
    6688    0.015985    0.013558
    6689    0.096843    0.031705
    6690    0.027762    0.015963
    6691    0.033728    0.016956
    6692    0.038804    0.018993
    6693    0.018664    0.012177
    6694    0.455154    0.050957
    6695    0.018433    0.012030
    6696    0.086790    0.028473
    6697    0.025757    0.014592
    6698    0.015667    0.011292
    6699    0.305592    0.046997
    6700    0.019398    0.012657
    6701    0.032213    0.016309
    6702    0.184250    0.040299
    6703    0.017325    0.011848
    6704    0.018654    0.012044
    6705    0.033247    0.016776
    6706    0.126842    0.034172
    6707    0.014412    0.011447
    6708    0.014897    0.011240
    6709    0.019440    0.012327
    6710    0.026417    0.014085
    6711    0.025523    0.014496
    6712    0.091024    0.029965
    6713    0.134943    0.035556
    6714    0.065720    0.023536
    6715    0.018926    0.012202
    6716    0.023138    0.014102
    6717    0.096559    0.028880
    6718    0.619911    0.067912
    6719    0.048867    0.020573
    6720    0.018382    0.012026
    6721    0.018492    0.011939
    6722    0.064929    0.022880
    6723    0.025268    0.014309
    6724    0.052821    0.021328
    6725    0.015174    0.011006
    6726    0.233489    0.048855
    6727    0.015316    0.011343
    6728    0.023394    0.013818
    6729    0.038292    0.018944
    6730    0.076571    0.025685
    6731    0.065316    0.025647
    6732    0.024074    0.014372
    6733    0.022650    0.013710
    6734    0.016173    0.011692
    6735    0.017325    0.011921
    6736    0.017032    0.011735
    6737    0.378316    0.052312
    6738    0.379226    0.053364
    6739    0.118153    0.033983
    6740    0.018884    0.012438
    6741    0.045138    0.020757
    6742    0.022598    0.014305
    6743    0.715883    0.074893
    6744    0.121625    0.035230
    6745    0.025768    0.014998
    6746    0.113688    0.033010
    6747    0.106841    0.031221
    6748    0.019188    0.013365
    6749    0.038989    0.017913
    6750    0.115274    0.033033
    6751    0.014997    0.011005
    6752    0.031279    0.016275
    6753    0.046578    0.021103
    6754    0.025662    0.014855
    6755    0.058871    0.022579
    6756    0.044730    0.021301
    6757    0.059996    0.023684
    6758    0.059857    0.023337
    6759    0.319237    0.050256
    6760    0.018227    0.012081
    6761    0.073853    0.027422
    6762    0.017842    0.012597
    6763    0.026650    0.014701
    6764    0.051438    0.021960
    6765    0.044895    0.019547
    6766    0.044333    0.020058
    6767    0.098288    0.029929
    6768    0.576578    0.056742
    6769    0.039686    0.018729
    6770    0.018701    0.011862
    6771    0.031541    0.016678
    6772    0.015362    0.011229
    6773    0.038861    0.019588
    6774    0.018959    0.012077
    6775    0.018273    0.013328
    6776    0.138515    0.034877
    6777    0.795244    0.047870
    6778    0.047243    0.020443
    6779    0.028141    0.015939
    6780    0.018631    0.012082
    6781    0.029908    0.017277
    6782    0.018233    0.011562
    6783    0.087507    0.028003
    6784    0.370735    0.061960
    6785    0.146611    0.037005
    6786    0.060795    0.023985
    6787    0.018529    0.011956
    6788    0.024494    0.015186
    6789    0.018701    0.012315
    6790    0.050869    0.021962
    6791    0.063310    0.024142
    6792    0.037044    0.017907
    6793    0.252562    0.045241
    6794    0.241606    0.046775
    6795    0.017372    0.011698
    6796    0.363939    0.052648
    6797    0.023937    0.014431
    6798    0.019101    0.012227
    6799    0.024167    0.014088
    6800    0.077540    0.027342
    6801    0.094948    0.043656
    6802    0.222092    0.041758
    6803    0.260868    0.047052
    6804    0.329921    0.049182
    6805    0.549673    0.051167
    6806    0.014752    0.011449
    6807    0.054665    0.021978
    6808    0.018130    0.011492
    6809    0.109501    0.031305
    6810    0.015720    0.011499
    6811    0.015378    0.011266
    6812    0.019144    0.012298
    6813    0.017328    0.011655
    6814    0.044952    0.020895
    6815    0.039468    0.018297
    6816    0.017766    0.012170
    6817    0.069448    0.024082
    6818    0.064060    0.024963
    6819    0.028809    0.015491
    6820    0.015092    0.011327
    6821    0.034175    0.017013
    6822    0.025960    0.014262
    6823    0.041145    0.019362
    6824    0.041234    0.019896
    6825    0.040351    0.019018
    6826    0.017637    0.012331
    6827    0.019086    0.011950
    6828    0.023481    0.014134
    6829    0.015558    0.011508
    6830    0.023666    0.014205
    6831    0.699208    0.049641
    6832    0.015614    0.011230
    6833    0.018893    0.012163
    6834    0.030413    0.016409
    6835    0.186456    0.040628
    6836    0.018373    0.012028
    6837    0.021089    0.015388
    6838    0.377237    0.068125
    6839    0.020920    0.014697
    6840    0.040105    0.019196
    6841    0.018378    0.011721
    6842    0.120139    0.036291
    6843    0.018138    0.011705
    6844    0.018680    0.011947
    6845    0.018990    0.012084
    6846    0.087753    0.037078
    6847    0.412639    0.050650
    6848    0.031712    0.015606
    6849    0.026181    0.014369
    6850    0.225035    0.042958
    6851    0.014144    0.011431
    6852    0.038128    0.019287
    6853    0.027390    0.015881
    6854    0.052567    0.023185
    6855    0.018110    0.013208
    6856    0.018472    0.011895
    6857    0.165569    0.037053
    6858    0.025649    0.014952
    6859    0.152181    0.036417
    6860    0.028096    0.015626
    6861    0.018580    0.012330
    6862    0.015186    0.012175
    6863    0.033521    0.017041
    6864    0.145245    0.037121
    6865    0.052568    0.021273
    6866    0.125681    0.037100
    6867    0.066485    0.027364
    6868    0.015638    0.012136
    6869    0.291354    0.048535
    6870    0.058434    0.022596
    6871    0.046693    0.019874
    6872    0.223085    0.044233
    6873    0.069923    0.025023
    6874    0.024663    0.013997
    6875    0.035373    0.018646
    6876    0.023223    0.014199
    6877    0.112797    0.031855
    6878    0.060036    0.027118
    6879    0.018970    0.012103
    6880    0.017536    0.012105
    6881    0.036264    0.018272
    6882    0.035695    0.018076
    6883    0.018804    0.012180
    6884    0.353141    0.053070
    6885    0.409828    0.051816
    6886    0.031989    0.016433
    6887    0.025166    0.014338
    6888    0.053581    0.022138
    6889    0.025444    0.013937
    6890    0.016859    0.011861
    6891    0.018673    0.012036
    6892    0.017797    0.012253
    6893    0.052455    0.021909
    6894    0.258986    0.046104
    6895    0.040933    0.020096
    6896    0.036101    0.018019
    6897    0.030534    0.017432
    6898    0.031966    0.018326
    6899    0.018289    0.011710
    6900    0.018800    0.011695
    6901    0.018160    0.011909
    6902    0.019343    0.012624
    6903    0.026422    0.014862
    6904    0.019117    0.013488
    6905    0.014647    0.011009
    6906    0.016133    0.011957
    6907    0.030929    0.016109
    6908    0.023143    0.013972
    6909    0.047053    0.020994
    6910    0.012357    0.011486
    6911    0.015053    0.011151
    6912    0.244126    0.054288
    6913    0.025393    0.014366
    6914    0.018736    0.012434
    6915    0.032338    0.017274
    6916    0.117448    0.034321
    6917    0.116561    0.034844
    6918    0.110831    0.035105
    6919    0.014540    0.011307
    6920    0.050670    0.023752
    6921    0.025087    0.014618
    6922    0.122279    0.035952
    6923    0.130415    0.036518
    6924    0.018592    0.011787
    6925    0.044117    0.021749
    6926    0.018883    0.012025
    6927    0.070172    0.025443
    6928    0.018896    0.012321
    6929    0.126767    0.033945
    6930    0.036239    0.017900
    6931    0.047882    0.021304
    6932    0.053783    0.022742
    6933    0.034102    0.017872
    6934    0.035555    0.018034
    6935    0.120508    0.033055
    6936    0.031144    0.016818
    6937    0.723384    0.050551
    6938    0.044985    0.019400
    6939    0.476766    0.059164
    6940    0.045992    0.019965
    6941    0.877901    0.034939
    6942    0.045263    0.019661
    6943    0.283397    0.047540
    6944    0.017473    0.012104
    6945    0.085804    0.028944
    6946    0.042859    0.019818
    6947    0.014641    0.011810
    6948    0.018818    0.011854
    6949    0.043293    0.019586
    6950    0.322667    0.050839
    6951    0.031963    0.016198
    6952    0.032212    0.017039
    6953    0.113261    0.032313
    6954    0.026216    0.014429
    6955    0.114081    0.032122
    6956    0.015741    0.011658
    6957    0.051598    0.020579
    6958    0.015106    0.011138
    6959    0.096218    0.033327
    6960    0.045167    0.021234
    6961    0.017742    0.012135
    6962    0.053847    0.031417
    6963    0.133658    0.036713
    6964    0.015267    0.011547
    6965    0.030956    0.016551
    6966    0.065240    0.024530
    6967    0.015752    0.011297
    6968    0.828615    0.048258
    6969    0.095993    0.028210
    6970    0.015114    0.011061
    6971    0.023431    0.013833
    6972    0.018406    0.012232
    6973    0.023696    0.014050
    6974    0.137434    0.037366
    6975    0.401027    0.058149
    6976    0.039386    0.018358
    6977    0.031935    0.016510
    6978    0.097735    0.029776
    6979    0.033286    0.016670
    6980    0.018700    0.011994
    6981    0.069291    0.026250
    6982    0.015092    0.011673
    6983    0.135679    0.036218
    6984    0.024890    0.014448
    6985    0.026518    0.014358
    6986    0.018235    0.012155
    6987    0.069802    0.026158
    6988    0.035989    0.018351
    6989    0.014333    0.011546
    6990    0.024989    0.014332
    6991    0.015414    0.011714
    6992    0.078884    0.026569
    6993    0.018418    0.012106
    6994    0.052964    0.021574
    6995    0.058134    0.021843
    6996    0.031511    0.016395
    6997    0.048708    0.021076
    6998    0.247473    0.044870
    6999    0.137459    0.035683
    7000    0.019230    0.011993
    7001    0.016074    0.011709
    7002    0.494274    0.056258
    7003    0.019069    0.012698
    7004    0.064853    0.023924
    7005    0.018465    0.013259
    7006    0.017314    0.012883
    7007    0.022993    0.013580
    7008    0.020580    0.014421
    7009    0.015169    0.011647
    7010    0.060205    0.023056
    7011    0.053199    0.021997
    7012    0.054278    0.023727
    7013    0.543551    0.055515
    7014    0.017969    0.011866
    7015    0.039452    0.018965
    7016    0.094247    0.029503
    7017    0.019100    0.012308
    7018    0.018449    0.011739
    7019    0.091866    0.029385
    7020    0.064242    0.024068
    7021    0.031082    0.015824
    7022    0.026987    0.015301
    7023    0.045311    0.020156
    7024    0.017634    0.011923
    7025    0.018516    0.011847
    7026    0.058635    0.023027
    7027    0.058280    0.022127
    7028    0.059200    0.023910
    7029    0.188477    0.044339
    7030    0.941781    0.023943
    7031    0.048485    0.020700
    7032    0.046257    0.019548
    7033    0.031749    0.016277
    7034    0.065807    0.026691
    7035    0.015166    0.010823
    7036    0.622067    0.066875
    7037    0.089141    0.028563
    7038    0.015193    0.011652
    7039    0.195431    0.043765
    7040    0.017428    0.012246
    7041    0.742743    0.051515
    7042    0.128437    0.036002
    7043    0.038579    0.018011
    7044    0.019018    0.012566
    7045    0.017397    0.012023
    7046    0.025603    0.014515
    7047    0.037575    0.018131
    7048    0.037978    0.018568
    7049    0.046199    0.020141
    7050    0.094769    0.031369
    7051    0.019002    0.011871
    7052    0.018817    0.012509
    7053    0.039692    0.019001
    7054    0.038751    0.018005
    7055    0.052927    0.022870
    7056    0.025705    0.013779
    7057    0.023252    0.013814
    7058    0.026226    0.014356
    7059    0.066579    0.025084
    7060    0.048167    0.021781
    7061    0.052678    0.021895
    7062    0.105430    0.031178
    7063    0.018026    0.012163
    7064    0.047088    0.020994
    7065    0.172228    0.038979
    7066    0.018793    0.012062
    7067    0.068148    0.025022
    7068    0.038996    0.017857
    7069    0.035955    0.017830
    7070    0.139597    0.037688
    7071    0.019941    0.015189
    7072    0.084090    0.027689
    7073    0.015201    0.011179
    7074    0.033550    0.018393
    7075    0.026212    0.014452
    7076    0.031711    0.016733
    7077    0.044337    0.019019
    7078    0.014890    0.010741
    7079    0.011599    0.011496
    7080    0.036887    0.017833
    7081    0.595628    0.051470
    7082    0.025263    0.013893
    7083    0.027876    0.015869
    7084    0.019023    0.012583
    7085    0.016772    0.012203
    7086    0.014954    0.011046
    7087    0.062040    0.024095
    7088    0.018830    0.012017
    7089    0.016801    0.012357
    7090    0.365880    0.054741
    7091    0.018351    0.011990
    7092    0.045529    0.019696
    7093    0.023344    0.013843
    7094    0.039799    0.018495
    7095    0.040922    0.019356
    7096    0.017553    0.012099
    7097    0.037797    0.018874
    7098    0.074276    0.025766
    7099    0.059985    0.023681
    7100    0.018786    0.012544
    7101    0.018689    0.011780
    7102    0.066577    0.024063
    7103    0.013818    0.011598
    7104    0.018963    0.011845
    7105    0.019040    0.012323
    7106    0.062928    0.024166
    7107    0.018700    0.012202
    7108    0.171831    0.039301
    7109    0.053049    0.021640
    7110    0.024056    0.014490
    7111    0.056058    0.021733
    7112    0.015338    0.011357
    7113    0.030565    0.016330
    7114    0.018373    0.013175
    7115    0.077482    0.026894
    7116    0.026754    0.014969
    7117    0.026730    0.015595
    7118    0.017639    0.012487
    7119    0.074417    0.027130
    7120    0.014710    0.011639
    7121    0.023230    0.014261
    7122    0.087505    0.029501
    7123    0.033247    0.021097
    7124    0.032721    0.018691
    7125    0.039670    0.019126
    7126    0.905697    0.033129
    7127    0.017588    0.012407
    7128    0.040043    0.019090
    7129    0.051712    0.021790
    7130    0.040423    0.020199
    7131    0.037038    0.017877
    7132    0.024932    0.014067
    7133    0.039130    0.017971
    7134    0.034251    0.017128
    7135    0.838203    0.043722
    7136    0.835198    0.043345
    7137    0.018476    0.012390
    7138    0.048754    0.020729
    7139    0.164936    0.039718
    7140    0.015204    0.011422
    7141    0.053407    0.021152
    7142    0.014777    0.011219
    7143    0.079292    0.026556
    7144    0.149775    0.036841
    7145    0.026420    0.014319
    7146    0.045877    0.019059
    7147    0.018608    0.012156
    7148    0.101706    0.030300
    7149    0.031146    0.016761
    7150    0.015220    0.011278
    7151    0.066798    0.024775
    7152    0.014694    0.011018
    7153    0.031800    0.016317
    7154    0.032940    0.016197
    7155    0.036318    0.017909
    7156    0.164190    0.040576
    7157    0.023677    0.013864
    7158    0.015398    0.011411
    7159    0.015705    0.011548
    7160    0.021027    0.016819
    7161    0.023910    0.013963
    7162    0.042975    0.019143
    7163    0.018006    0.012389
    7164    0.017216    0.012414
    7165    0.867704    0.041054
    7166    0.016164    0.011608
    7167    0.497615    0.062941
    7168    0.024627    0.013905
    7169    0.033360    0.016619
    7170    0.076968    0.026112
    7171    0.076169    0.027966
    7172    0.045293    0.019913
    7173    0.015297    0.011462
    7174    0.018927    0.011971
    7175    0.031207    0.017670
    7176    0.028107    0.016838
    7177    0.026477    0.014438
    7178    0.023484    0.014049
    7179    0.222734    0.044700
    7180    0.114566    0.032323
    7181    0.038299    0.018633
    7182    0.016994    0.011982
    7183    0.031988    0.016213
    7184    0.019578    0.014937
    7185    0.033305    0.017414
    7186    0.128587    0.035175
    7187    0.437487    0.053340
    7188    0.017436    0.012852
    7189    0.015057    0.011237
    7190    0.200741    0.044680
    7191    0.188443    0.047962
    7192    0.033959    0.017978
    7193    0.033615    0.017311
    7194    0.038845    0.018390
    7195    0.015216    0.011537
    7196    0.039845    0.019233
    7197    0.197109    0.042837
    7198    0.044377    0.021453
    7199    0.063992    0.023983
    7200    0.023636    0.013698
    7201    0.023585    0.014344
    7202    0.050859    0.021184
    7203    0.044150    0.019838
    7204    0.017247    0.012345
    7205    0.019519    0.012651
    7206    0.093075    0.029991
    7207    0.040853    0.019523
    7208    0.085249    0.027849
    7209    0.071118    0.024636
    7210    0.018436    0.011904
    7211    0.156341    0.040131
    7212    0.155342    0.040955
    7213    0.194310    0.040379
    7214    0.024006    0.014265
    7215    0.049854    0.021318
    7216    0.029516    0.016401
    7217    0.017363    0.011887
    7218    0.052368    0.021554
    7219    0.018469    0.011846
    7220    0.568364    0.072050
    7221    0.018073    0.012531
    7222    0.032137    0.016548
    7223    0.015807    0.011203
    7224    0.111635    0.031902
    7225    0.060868    0.023030
    7226    0.044029    0.019370
    7227    0.019134    0.012012
    7228    0.019097    0.012541
    7229    0.031272    0.017032
    7230    0.861739    0.041805
    7231    0.049505    0.020846
    7232    0.040695    0.019150
    7233    0.036160    0.017313
    7234    0.018501    0.011672
    7235    0.031263    0.016729
    7236    0.018024    0.011850
    7237    0.018371    0.011745
